filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 18_40X_CTX2,1.8461538461538463,2.0,3.3668122270742358,3.5860465116279068,12,1,13,229,40.91596603393555,3.620433807373047
DSB Iba1 18_40X_CTX3,3.5,3.5,3.1587301587301586,3.5855855855855854,12,0,12,126,18.92385482788086,1.084136962890625
DSB Iba1 18_40X_DG,1.0377358490566038,1.0377358490566038,1.5454545454545454,1.5454545454545454,53,0,53,154,83.64906311035156,25.786685943603516
DSB Iba1 19_40X_CA1,1.0,1.0,1.0,1.0,34,0,34,34,99.50284957885742,94.42176818847656
DSB Iba1 19_40X_CA3,1.0,1.0,1.0,1.0,34,0,34,35,99.35731887817383,96.11063003540039
DSB Iba1 19_40X_CTX1,1.0,1.0,1.0,1.0,92,0,92,94,99.45621490478516,97.23987579345703
DSB Iba1 19_40X_CTX2,1.0,1.0,1.0,1.0,27,0,27,36,97.04084396362305,81.25772476196289
DSB Iba1 19_40X_CTX3,1.0,1.0,1.0,1.0,29,0,29,49,98.70357513427734,52.16951370239258
DSB Iba1 19_40X_DG,1.0,1.0,1.0,1.0,43,0,43,43,99.53365325927734,93.24979782104492
DSB Iba1 20_40X_CA1,0.8,1.3333333333333333,0.7741935483870968,1.3714285714285714,3,2,5,124,0.7762908935546875,0.7890701293945312
DSB Iba1 20_40X_CA3,1.0,2.0,1.3505154639175259,1.9264705882352942,1,1,2,97,1.1053085327148438,0.9639739990234375
DSB Iba1 20_40X_CTX1,0.5,1.0,0.5878378378378378,1.1756756756756757,1,1,2,148,0.4868507385253906,0.4521369934082031
DSB Iba1 20_40X_CTX2,2.1538461538461537,2.3333333333333335,1.1838235294117647,1.6770833333333333,12,1,13,136,0.9496688842773438,1.3779640197753906
DSB Iba1 20_40X_CTX3,0.6666666666666666,2.0,0.6714285714285714,1.3823529411764706,1,2,3,70,0.5314826965332031,0.3177642822265625
DSB Iba1 20_40X_DG,1.5,1.8,1.7336244541484715,1.9365853658536585,5,1,6,229,2.3174285888671875,1.9644737243652344
DSB Iba1 21_40X_CA1,0.875,1.4,0.9385964912280702,1.3544303797468353,5,3,8,114,0.7778167724609375,1.6850471496582031
DSB Iba1 21_40X_CA3,0.5,1.0,1.0,1.7843137254901962,1,1,2,91,0.7436752319335938,0.800323486328125
DSB Iba1 21_40X_CTX1,1.5,1.9090909090909092,0.7094972067039106,1.3368421052631578,11,3,14,179,0.9168624877929688,2.2263526916503906
