filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 16_40X_CA1,0.5217391304347826,1.3333333333333333,0.8404907975460123,1.611764705882353,9,14,23,163,1.0966300964355469,11.81955337524414
DSB Iba1 16_40X_CA3,2.95,3.1052631578947367,4.049079754601227,4.230769230769231,38,2,40,163,18.227672576904297,27.088069915771484
DSB Iba1 16_40X_CTX1,0.6956521739130435,1.4545454545454546,0.7387387387387387,1.8222222222222222,11,12,23,222,0.8442878723144531,2.6676177978515625
DSB Iba1 16_40X_CTX2,1.759493670886076,1.759493670886076,2.5352697095435683,2.5889830508474576,79,0,79,241,39.40544128417969,22.227764129638672
DSB Iba1 16_40X_CTX3,2.5555555555555554,2.787878787878788,2.0047846889952154,2.277173913043478,33,3,36,209,9.070396423339844,7.906627655029297
DSB Iba1 16_40X_DG,0.7222222222222222,2.0,1.0,1.8585858585858586,13,23,36,184,1.1308670043945312,19.58332061767578
DSB Iba1 17_40X_CA1,2.75,2.75,2.8551724137931034,3.980769230769231,4,0,4,145,2.4562835693359375,0.5410194396972656
DSB Iba1 17_40X_CA3,1.5,2.1,3.2754491017964074,4.143939393939394,10,4,14,167,5.110073089599609,1.7505645751953125
DSB Iba1 17_40X_CTX1,2.272727272727273,3.125,1.4018264840182648,2.1319444444444446,8,3,11,219,1.3278961181640625,0.8029937744140625
DSB Iba1 17_40X_CTX2,2.870967741935484,3.0689655172413794,2.867424242424242,3.0159362549800797,29,2,31,264,29.742717742919922,4.083061218261719
DSB Iba1 17_40X_CTX3,2.242424242424242,2.3125,3.1636363636363636,3.411764705882353,32,1,33,165,18.192768096923828,3.953266143798828
DSB Iba1 17_40X_DG,2.6315789473684212,2.9411764705882355,3.330316742081448,3.9783783783783786,17,2,19,221,5.62286376953125,2.6482582092285156
DSB Iba1 18_40X_CA1,1.0,1.0,2.2641509433962264,2.2641509433962264,2,0,2,106,71.99668884277344,1.4849662780761719
DSB Iba1 18_40X_CA3,1.5,1.5,3.4918032786885247,3.736842105263158,4,0,4,61,36.4354133605957,2.0508766174316406
DSB Iba1 18_40X_CTX1,2.090909090909091,2.875,1.7098445595854923,2.7966101694915255,8,3,11,192,3.3540725708007812,0.9752273559570312
DSB Iba1 18_40X_CTX2,1.125,1.2857142857142858,3.1666666666666665,3.3990825688073394,7,1,8,234,40.91596603393555,1.5636444091796875
DSB Iba1 18_40X_CTX3,3.0,3.0,2.9838709677419355,3.3636363636363638,6,0,6,124,18.92385482788086,0.4436492919921875
DSB Iba1 18_40X_DG,1.0,1.0,1.4150943396226414,1.4150943396226414,15,0,15,159,83.64906311035156,5.749988555908203
DSB Iba1 19_40X_CA1,1.0,1.0,1.0,1.0,29,0,29,37,99.50284957885742,75.54569244384766
DSB Iba1 19_40X_CA3,1.0,1.0,1.0,1.0,27,0,27,34,99.35731887817383,77.66561508178711
DSB Iba1 19_40X_CTX1,1.0,1.0,1.0,1.0,77,0,77,109,99.45621490478516,80.5023193359375
