filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 16_40X_CA1,0.6592592592592592,1.4833333333333334,0.9371069182389937,1.7951807228915662,60,75,135,159,1.0966300964355469,88.63372802734375
DSB Iba1 16_40X_CA3,2.8947368421052633,3.142857142857143,4.245283018867925,4.383116883116883,140,12,152,159,18.227672576904297,96.34952545166016
DSB Iba1 16_40X_CTX1,1.0526315789473684,2.1052631578947367,0.7581395348837209,1.8314606741573034,19,19,38,215,0.8442878723144531,13.598442077636719
DSB Iba1 16_40X_CTX2,1.8027522935779816,1.8894230769230769,2.6419213973799125,2.700892857142857,208,10,218,229,39.40544128417969,94.93074417114258
DSB Iba1 16_40X_CTX3,1.8125,1.949579831932773,2.13,2.3798882681564244,119,9,128,200,9.070396423339844,54.768943786621094
DSB Iba1 16_40X_DG,1.0066225165562914,1.876543209876543,1.2129032258064516,2.1363636363636362,81,70,151,155,1.1308670043945312,87.15362548828125
DSB Iba1 17_40X_CA1,1.7,2.8333333333333335,3.1560283687943262,4.238095238095238,6,4,10,141,2.4562835693359375,5.763816833496094
DSB Iba1 17_40X_CA3,1.1904761904761905,1.7857142857142858,3.5121951219512195,4.266666666666667,14,7,21,164,5.110073089599609,6.432056427001953
DSB Iba1 17_40X_CTX1,2.2222222222222223,2.6666666666666665,1.502415458937198,2.27007299270073,15,3,18,207,1.3278961181640625,2.6453018188476562
DSB Iba1 17_40X_CTX2,2.811320754716981,2.9215686274509802,3.0784313725490198,3.2172131147540983,51,2,53,255,29.742717742919922,11.802101135253906
DSB Iba1 17_40X_CTX3,2.282051282051282,2.282051282051282,3.5095541401273884,3.748299319727891,39,0,39,157,18.192768096923828,9.359455108642578
DSB Iba1 17_40X_DG,3.2972972972972974,3.873015873015873,3.4343434343434343,4.0476190476190474,63,11,74,198,5.62286376953125,44.407081604003906
DSB Iba1 18_40X_CA1,1.8125,1.8125,2.3793103448275863,2.3793103448275863,16,0,16,116,71.99668884277344,10.935688018798828
DSB Iba1 18_40X_CA3,1.7142857142857142,1.7142857142857142,3.55,3.8035714285714284,7,0,7,60,36.4354133605957,7.825183868408203
DSB Iba1 18_40X_CTX1,1.8888888888888888,2.4285714285714284,1.9105263157894736,2.9754098360655736,14,4,18,190,3.3540725708007812,3.196430206298828
DSB Iba1 18_40X_CTX2,2.176470588235294,2.3125,3.3668122270742358,3.5860465116279068,16,1,17,229,40.91596603393555,5.939960479736328
DSB Iba1 18_40X_CTX3,3.066666666666667,3.2857142857142856,3.1587301587301586,3.5855855855855854,14,1,15,126,18.92385482788086,1.9624710083007812
DSB Iba1 18_40X_DG,1.0945945945945945,1.0945945945945945,1.5454545454545454,1.5454545454545454,74,0,74,154,83.64906311035156,53.77206802368164
DSB Iba1 19_40X_CA1,1.0,1.0,1.0,1.0,34,0,34,34,99.50284957885742,97.84984588623047
DSB Iba1 19_40X_CA3,1.0,1.0,1.0,1.0,35,0,35,35,99.35731887817383,98.4278678894043
DSB Iba1 19_40X_CTX1,1.0,1.0,1.0,1.0,94,0,94,94,99.45621490478516,98.56758117675781
DSB Iba1 19_40X_CTX2,1.0,1.0,1.0,1.0,31,0,31,36,97.04084396362305,92.62237548828125
DSB Iba1 19_40X_CTX3,1.0,1.0,1.0,1.0,45,0,45,49,98.70357513427734,87.97607421875
DSB Iba1 19_40X_DG,1.0,1.0,1.0,1.0,43,0,43,43,99.53365325927734,97.98297882080078
DSB Iba1 20_40X_CA1,0.6666666666666666,1.3333333333333333,0.7741935483870968,1.3714285714285714,3,3,6,124,0.7762908935546875,1.447296142578125
DSB Iba1 20_40X_CA3,1.3333333333333333,2.0,1.3505154639175259,1.9264705882352942,2,1,3,97,1.1053085327148438,1.7178535461425781
DSB Iba1 20_40X_CTX1,0.6666666666666666,1.0,0.5878378378378378,1.1756756756756757,2,1,3,148,0.4868507385253906,0.8257865905761719
DSB Iba1 20_40X_CTX2,2.1538461538461537,2.3333333333333335,1.1838235294117647,1.6770833333333333,12,1,13,136,0.9496688842773438,2.0682334899902344
DSB Iba1 20_40X_CTX3,0.6666666666666666,2.0,0.6714285714285714,1.3823529411764706,1,2,3,70,0.5314826965332031,0.5598068237304688
DSB Iba1 20_40X_DG,1.5,1.8,1.7336244541484715,1.9365853658536585,5,1,6,229,2.3174285888671875,2.9237747192382812
DSB Iba1 21_40X_CA1,0.7777777777777778,1.4,0.9385964912280702,1.3544303797468353,5,4,9,114,0.7778167724609375,2.5424957275390625
DSB Iba1 21_40X_CA3,0.5,1.0,1.0,1.7843137254901962,2,2,4,91,0.7436752319335938,1.3544082641601562
DSB Iba1 21_40X_CTX1,1.2777777777777777,1.9166666666666667,0.7094972067039106,1.3368421052631578,12,6,18,179,0.9168624877929688,3.311634063720703
DSB Iba1 21_40X_CTX2,1.4,1.5555555555555556,0.8252427184466019,1.3934426229508197,9,1,10,206,1.0347366333007812,3.338623046875
DSB Iba1 21_40X_CTX3,1.7916666666666667,2.263157894736842,1.192090395480226,2.1313131313131315,19,5,24,177,1.0148048400878906,4.6970367431640625
DSB Iba1 21_40X_DG,1.1333333333333333,1.5454545454545454,1.5044642857142858,1.783068783068783,11,4,15,223,2.2064208984375,3.5135269165039062
DSB Iba1 22_40X_CA1,1.6111111111111112,2.0714285714285716,1.4962406015037595,2.094736842105263,14,4,18,133,1.2415885925292969,6.178569793701172
DSB Iba1 22_40X_CA3,1.5,1.8,1.2644628099173554,2.095890410958904,5,1,6,121,1.2543678283691406,3.7606239318847656
DSB Iba1 22_40X_CTX1,1.9090909090909092,3.0,1.3842794759825328,2.12751677852349,7,4,11,229,1.403045654296875,3.6371231079101562
DSB Iba1 22_40X_CTX2,1.1176470588235294,2.111111111111111,1.1694915254237288,2.1068702290076335,9,8,17,236,1.3582229614257812,4.0191650390625
DSB Iba1 22_40X_CTX3,0.8333333333333334,1.6666666666666667,0.43661971830985913,1.3191489361702127,3,3,6,142,0.2514839172363281,0.730133056640625
DSB Iba1 22_40X_DG,1.6,2.0,1.9672727272727273,2.2448132780082988,12,3,15,275,3.1919479370117188,5.748558044433594
DSB Iba1 23_40X_CA1,0.75,3.0,0.7350427350427351,1.34375,1,3,4,117,0.5928993225097656,4.248046875
DSB Iba1 23_40X_CA3,0.3333333333333333,1.0,0.7804878048780488,1.4883720930232558,1,2,3,82,0.531768798828125,2.0812034606933594
DSB Iba1 23_40X_CTX1,0.45,1.5,0.4339622641509434,1.1311475409836065,6,14,20,159,0.4361152648925781,5.792427062988281
DSB Iba1 23_40X_CTX2,0.0,,0.12408759124087591,1.1333333333333333,0,2,2,137,0.07200241088867188,0.7174491882324219
DSB Iba1 23_40X_CTX3,0.9333333333333333,1.4,0.8421052631578947,1.4545454545454546,10,5,15,133,0.6974220275878906,2.988147735595703
DSB Iba1 23_40X_DG,1.625,2.888888888888889,1.2796934865900382,1.6135265700483092,9,7,16,261,1.8776893615722656,7.934856414794922
DSB Iba1 24_40X_CA1,0.0,,0.7045454545454546,1.631578947368421,0,7,7,132,0.4246711730957031,0.7791519165039062
DSB Iba1 24_40X_CA3,0.0,,0.76,1.4615384615384615,0,1,1,75,0.2900123596191406,0.9073257446289062
DSB Iba1 24_40X_CTX1,0.0,,0.2786885245901639,1.2592592592592593,0,12,12,122,0.23565292358398438,1.7583847045898438
DSB Iba1 24_40X_CTX2,0.46153846153846156,1.2,0.5275229357798165,1.3218390804597702,10,16,26,218,0.5938529968261719,3.3802032470703125
DSB Iba1 24_40X_CTX3,0.06666666666666667,1.0,0.5953757225433526,1.8070175438596492,1,14,15,173,0.5388259887695312,1.4982223510742188
DSB Iba1 24_40X_DG,0.0,,0.2214765100671141,1.5714285714285714,0,5,5,149,0.11806488037109375,0.8672714233398438
DSB Iba1 25_40X_CA1,0.8571428571428571,1.5,1.7238805970149254,2.31,4,3,7,134,1.3138771057128906,3.1706809997558594
DSB Iba1 25_40X_CA3,0.75,1.5,1.9,3.0,4,4,8,120,2.0705223083496094,2.813243865966797
DSB Iba1 25_40X_CTX1,0.9285714285714286,1.3,0.6979166666666666,1.2641509433962264,10,4,14,96,0.565338134765625,3.438568115234375
DSB Iba1 25_40X_CTX2,0.8571428571428571,1.3333333333333333,1.875776397515528,2.603448275862069,9,5,14,161,1.6091346740722656,6.374835968017578
DSB Iba1 25_40X_CTX3,2.375,3.8,2.30635838150289,3.0692307692307694,5,3,8,173,1.6841888427734375,2.7411460876464844
DSB Iba1 25_40X_DG,2.2142857142857144,2.5833333333333335,2.458041958041958,2.673003802281369,12,2,14,286,4.139518737792969,3.3510208129882812
DSB Iba1 26_40X_CA1,1.9285714285714286,2.076923076923077,3.142857142857143,3.575,13,1,14,91,7.658481597900391,5.84564208984375
DSB Iba1 26_40X_CA3,4.142857142857143,4.142857142857143,4.638297872340425,5.069767441860465,7,0,7,47,14.291000366210938,6.870269775390625
DSB Iba1 26_40X_CTX1,1.7142857142857142,1.7142857142857142,2.472972972972973,2.506849315068493,14,0,14,74,48.142242431640625,11.133575439453125
DSB Iba1 26_40X_CTX2,1.75,1.75,2.656716417910448,2.656716417910448,16,0,16,67,50.63896179199219,13.045120239257812
DSB Iba1 26_40X_CTX3,1.6,1.6,2.1555555555555554,2.1555555555555554,30,0,30,90,60.15052795410156,27.424240112304688
DSB Iba1 26_40X_DG,3.5,3.769230769230769,3.979020979020979,4.3106060606060606,13,1,14,143,15.996170043945312,7.449054718017578
DSB Iba1 27_40X_DG,1.5,1.5,2.210526315789474,2.3013698630136985,8,0,7,76,37.166595458984375,1.7447471618652344
DSB Iba1 28_40X_CA1,0.3333333333333333,1.0,1.763157894736842,2.4814814814814814,1,2,3,38,1.17950439453125,2.5665283203125
DSB Iba1 28_40X_CA3,0.5,1.0,0.5967741935483871,1.48,1,1,2,62,1.036834716796875,2.448272705078125
DSB Iba1 28_40X_CTX1,0.42857142857142855,1.5,0.7865168539325843,1.5217391304347827,2,5,7,89,1.6277313232421875,3.2138824462890625
DSB Iba1 28_40X_CTX2,1.0,2.0,1.0282485875706215,2.0,5,5,10,177,0.6724357604980469,2.5005340576171875
DSB Iba1 28_40X_CTX3,1.1428571428571428,1.3333333333333333,1.3789473684210527,1.9264705882352942,6,1,7,190,0.9607315063476562,2.412891387939453
DSB Iba1 28_40X_DG,1.8823529411764706,2.2857142857142856,2.8551401869158877,3.1015228426395938,14,3,17,214,4.607105255126953,7.0148468017578125
DSB Iba1 29_40X_CA1,1.5714285714285714,1.8333333333333333,0.8416666666666667,1.2625,6,1,7,120,0.8039474487304688,2.208709716796875
DSB Iba1 29_40X_CA3,1.0,1.3333333333333333,0.6851851851851852,1.4509803921568627,3,1,4,108,0.6873130798339844,1.9129753112792969
DSB Iba1 29_40X_CTX1,1.1875,1.7272727272727273,0.896551724137931,1.5,11,5,16,174,0.9842872619628906,5.022335052490234
DSB Iba1 29_40X_CTX2,1.3478260869565217,1.9375,1.2598870056497176,1.7421875,16,7,23,177,1.3653755187988281,7.678985595703125
DSB Iba1 29_40X_CTX3,0.8181818181818182,1.0,0.6209150326797386,1.2837837837837838,9,2,11,153,0.4662513732910156,3.7689208984375
DSB Iba1 29_40X_DG,1.375,1.5714285714285714,1.2704918032786885,1.6145833333333333,7,1,8,244,2.083301544189453,2.2146224975585938
DSB Iba1 30_40X_CA1,0.0,,0.6698113207547169,1.392156862745098,0,6,6,106,0.42133331298828125,1.6625404357910156
DSB Iba1 30_40X_CA3,1.2,2.0,0.9,1.6,3,2,5,80,0.7200241088867188,1.3019561767578125
DSB Iba1 30_40X_CTX1,1.1176470588235294,2.111111111111111,0.5245901639344263,1.2307692307692308,9,8,17,183,0.49762725830078125,2.7807235717773438
DSB Iba1 30_40X_CTX2,0.625,1.6666666666666667,0.6267942583732058,1.3232323232323233,6,10,16,209,0.5642890930175781,2.3637771606445312
DSB Iba1 30_40X_CTX3,0.9166666666666666,1.8333333333333333,0.40555555555555556,1.4038461538461537,6,6,12,180,0.2711296081542969,1.4829635620117188
DSB Iba1 30_40X_DG,1.25,1.6666666666666667,1.3018018018018018,1.864516129032258,3,1,4,222,1.5737533569335938,2.1762847900390625
DSB Iba1 31_40X_CA1,0.5714285714285714,1.0,1.1,1.5052631578947369,4,3,7,130,0.9081840515136719,3.8471221923828125
DSB Iba1 31_40X_CA3,,,1.00625,1.4504504504504505,0,0,0,160,1.42059326171875,1.2179374694824219
