filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 16_40X_CA1,0.5,1.0,0.8404907975460123,1.611764705882353,4,4,8,163,1.0966300964355469,0.9965896606445312
DSB Iba1 16_40X_CA3,2.8666666666666667,3.0714285714285716,4.049079754601227,4.230769230769231,14,1,15,163,18.227672576904297,6.0211181640625
DSB Iba1 16_40X_CTX1,0.7333333333333333,1.375,0.7387387387387387,1.8222222222222222,8,7,15,222,0.8442878723144531,1.1982917785644531
DSB Iba1 16_40X_CTX2,2.130434782608696,2.130434782608696,2.5352697095435683,2.5889830508474576,23,0,23,241,39.40544128417969,3.5928726196289062
DSB Iba1 16_40X_CTX3,2.962962962962963,3.2,2.0047846889952154,2.277173913043478,25,2,27,209,9.070396423339844,4.398918151855469
DSB Iba1 16_40X_DG,0.75,1.8,1.0,1.8585858585858586,5,7,12,184,1.1308670043945312,2.8591156005859375
DSB Iba1 17_40X_CA1,1.0,1.0,2.8551724137931034,3.980769230769231,1,0,1,145,2.4562835693359375,0.12826919555664062
DSB Iba1 17_40X_CA3,1.75,2.0,3.2754491017964074,4.143939393939394,7,1,8,167,5.110073089599609,0.6687164306640625
DSB Iba1 17_40X_CTX1,4.666666666666667,4.666666666666667,1.4018264840182648,2.1319444444444446,3,0,3,219,1.3278961181640625,0.31871795654296875
DSB Iba1 17_40X_CTX2,3.238095238095238,3.4,2.867424242424242,3.0159362549800797,20,1,21,264,29.742717742919922,2.1379470825195312
DSB Iba1 17_40X_CTX3,2.4444444444444446,2.5384615384615383,3.1636363636363636,3.411764705882353,26,1,27,165,18.192768096923828,2.2126197814941406
DSB Iba1 17_40X_DG,1.625,1.8571428571428572,3.330316742081448,3.9783783783783786,7,1,8,221,5.62286376953125,0.7548332214355469
DSB Iba1 18_40X_CA1,,,2.2641509433962264,2.2641509433962264,0,0,0,106,71.99668884277344,0.3508567810058594
DSB Iba1 18_40X_CA3,2.0,2.0,3.4918032786885247,3.736842105263158,2,0,2,61,36.4354133605957,0.8465766906738281
DSB Iba1 18_40X_CTX1,3.0,4.0,1.7098445595854923,2.7966101694915255,3,1,4,192,3.3540725708007812,0.3584861755371094
DSB Iba1 18_40X_CTX2,1.25,1.25,3.1666666666666665,3.3990825688073394,4,0,4,234,40.91596603393555,0.5217552185058594
DSB Iba1 18_40X_CTX3,2.5,2.5,2.9838709677419355,3.3636363636363638,2,0,2,124,18.92385482788086,0.14638900756835938
DSB Iba1 18_40X_DG,1.0,1.0,1.4150943396226414,1.4150943396226414,6,0,6,159,83.64906311035156,1.7506599426269531
DSB Iba1 19_40X_CA1,1.0,1.0,1.0,1.0,16,0,16,37,99.50284957885742,19.483661651611328
DSB Iba1 19_40X_CA3,1.0,1.0,1.0,1.0,13,0,13,34,99.35731887817383,18.919754028320312
DSB Iba1 19_40X_CTX1,1.0,1.0,1.0,1.0,24,0,24,109,99.45621490478516,18.561267852783203
DSB Iba1 19_40X_CTX2,1.0,1.0,1.0,1.0,12,0,12,42,97.04084396362305,2.924823760986328
DSB Iba1 19_40X_CTX3,1.0,1.0,1.0,1.0,6,0,6,58,98.70357513427734,1.129150390625
DSB Iba1 19_40X_DG,1.0,1.0,1.0,1.0,21,0,21,44,99.53365325927734,29.180526733398438
DSB Iba1 20_40X_CA1,0.0,,0.7322834645669292,1.3285714285714285,0,1,1,127,0.7762908935546875,0.048160552978515625
DSB Iba1 20_40X_CA3,,,1.3191489361702127,1.9375,0,0,0,94,1.1053085327148438,0.0720977783203125
DSB Iba1 20_40X_CTX1,,,0.5695364238410596,1.178082191780822,0,0,0,151,0.4868507385253906,0.035858154296875
DSB Iba1 20_40X_CTX2,3.25,3.25,1.1654676258992807,1.6875,4,0,4,139,0.9496688842773438,0.21600723266601562
DSB Iba1 20_40X_CTX3,,,0.6438356164383562,1.2702702702702702,0,0,0,73,0.5314826965332031,0.0247955322265625
DSB Iba1 20_40X_DG,1.3333333333333333,2.0,1.5905511811023623,1.811659192825112,2,1,3,254,2.3174285888671875,0.45299530029296875
DSB Iba1 21_40X_CA1,0.6666666666666666,2.0,0.9026548672566371,1.3076923076923077,1,2,3,113,0.7778167724609375,0.394439697265625
DSB Iba1 21_40X_CA3,,,0.967741935483871,1.6363636363636365,0,0,0,93,0.7436752319335938,0.0682830810546875
DSB Iba1 21_40X_CTX1,1.25,1.6666666666666667,0.6702702702702703,1.305263157894737,3,1,4,184,0.9168624877929688,0.4323005676269531
DSB Iba1 21_40X_CTX2,2.0,2.0,0.7746478873239436,1.3414634146341464,3,0,3,213,1.0347366333007812,0.4795074462890625
DSB Iba1 21_40X_CTX3,2.0,2.1818181818181817,1.1304347826086956,2.101010101010101,11,1,12,184,1.0148048400878906,0.8866310119628906
DSB Iba1 21_40X_DG,1.0,1.0,1.3522267206477734,1.6534653465346534,2,0,2,247,2.2064208984375,0.6180763244628906
DSB Iba1 22_40X_CA1,2.4285714285714284,2.4285714285714284,1.437956204379562,2.0520833333333335,7,0,7,137,1.2415885925292969,1.0023117065429688
DSB Iba1 22_40X_CA3,2.0,2.0,1.2564102564102564,2.1,2,0,2,117,1.2543678283691406,0.4096031188964844
DSB Iba1 22_40X_CTX1,2.6666666666666665,3.2,1.353191489361702,2.0921052631578947,5,1,6,235,1.403045654296875,0.3567695617675781
DSB Iba1 22_40X_CTX2,1.75,2.3333333333333335,1.1229508196721312,2.0916030534351147,6,2,8,244,1.3582229614257812,0.6594657897949219
DSB Iba1 22_40X_CTX3,2.0,2.0,0.4236111111111111,1.326086956521739,1,0,1,144,0.2514839172363281,0.042629241943359375
DSB Iba1 22_40X_DG,1.2,1.5,1.8681672025723473,2.143911439114391,4,1,5,309,3.1919479370117188,0.9482383728027344
DSB Iba1 23_40X_CA1,0.0,,0.7241379310344828,1.3125,0,2,2,116,0.5928993225097656,0.5122184753417969
DSB Iba1 23_40X_CA3,,,0.7738095238095238,1.4772727272727273,0,0,0,84,0.531768798828125,0.14553070068359375
DSB Iba1 23_40X_CTX1,0.5,1.5,0.41875,1.098360655737705,4,8,12,160,0.4361152648925781,1.4515876770019531
