filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 32_40X_CA3,1.9230769230769231,2.0833333333333335,4.009615384615385,4.009615384615385,12,1,13,104,35.25991439819336,9.104537963867188
DSB Iba1 32_40X_CTX1,2.4871794871794872,2.7714285714285714,4.389513108614232,4.525096525096525,35,4,39,267,26.068115234375,10.881519317626953
DSB Iba1 32_40X_CTX2,1.52,1.6170212765957446,2.5695652173913044,2.5921052631578947,47,3,50,230,45.59593200683594,12.40530014038086
DSB Iba1 32_40X_CTX3,2.46875,2.7241379310344827,4.444444444444445,4.761904761904762,29,3,32,180,16.32986068725586,8.271980285644531
DSB Iba1 32_40X_DG,1.71875,1.896551724137931,3.4801762114537445,3.7264150943396226,29,3,32,227,20.56293487548828,14.037418365478516
DSB Iba1 33_40X_CA1,0.75,1.5,0.8421052631578947,1.3150684931506849,2,2,4,114,0.8049964904785156,1.68304443359375
DSB Iba1 33_40X_CA3,1.0,1.25,0.9940119760479041,1.4067796610169492,4,1,5,167,1.3813972473144531,1.3888359069824219
DSB Iba1 33_40X_CTX1,0.7777777777777778,1.75,0.6878048780487804,1.236842105263158,4,5,9,205,1.5479087829589844,0.7829666137695312
DSB Iba1 33_40X_CTX2,1.0833333333333333,1.625,1.3144329896907216,1.9767441860465116,8,4,12,194,1.5409469604492188,1.9282341003417969
DSB Iba1 33_40X_CTX3,1.0,1.4,0.8783783783783784,1.5662650602409638,5,2,7,148,0.8223533630371094,1.8702507019042969
DSB Iba1 33_40X_DG,1.625,3.25,1.735191637630662,2.040983606557377,4,4,8,287,3.1828880310058594,2.41546630859375
DSB Iba1 34_40X_CA1,3.0,3.0,4.072992700729927,4.2272727272727275,6,0,6,137,11.618709564208984,3.2530784606933594
DSB Iba1 34_40X_CA3,2.2,2.2,4.504545454545455,4.764423076923077,5,0,5,220,18.45865249633789,2.9366493225097656
DSB Iba1 34_40X_CTX1,1.9310344827586208,2.4347826086956523,3.2574626865671643,3.7629310344827585,23,6,29,268,9.898662567138672,4.449748992919922
DSB Iba1 34_40X_CTX2,1.8709677419354838,2.1481481481481484,3.3177966101694913,3.449339207048458,27,4,31,236,30.911731719970703,6.43463134765625
DSB Iba1 34_40X_CTX3,1.88,1.9583333333333333,2.304123711340206,2.4972067039106145,24,1,25,194,8.549880981445312,5.295372009277344
DSB Iba1 34_40X_DG,1.9166666666666667,2.0,3.956989247311828,4.15819209039548,23,1,24,186,13.27676773071289,5.433464050292969
DSB Iba1 35_40X_CA1,0.25,1.0,0.44715447154471544,1.3414634146341464,1,3,4,123,0.7157325744628906,1.7550468444824219
DSB Iba1 35_40X_CA3,1.4615384615384615,1.7272727272727273,3.1486486486486487,3.612403100775194,11,2,13,148,13.22774887084961,8.832359313964844
DSB Iba1 35_40X_CTX1,0.9,1.5,0.7107843137254902,1.6666666666666667,6,4,10,204,0.7575035095214844,2.875041961669922
DSB Iba1 35_40X_CTX2,2.0357142857142856,2.1923076923076925,2.4244897959183676,2.582608695652174,52,4,56,245,23.384380340576172,17.087173461914062
DSB Iba1 35_40X_CTX3,1.5476190476190477,1.6666666666666667,3.123456790123457,3.3733333333333335,39,3,42,162,13.570690155029297,14.256668090820312
DSB Iba1 35_40X_DG,1.8421052631578947,2.0,2.828,3.0606060606060606,35,3,38,250,13.68703842163086,17.794036865234375
