index,filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal,tissue_location,staining_id,animal_id,sex,genotype,dna_damage_stain_quality_manual,manual_qc,glia_stain_quality_auto,dna_damage_stain_quality_auto,staining_qc_passed
118,DSB GFAP 34_40X_CTX3,0.0,,0.4242424242424242,1.4482758620689655,0,5,5,99,0.2985954284667969,0.8382797241210938,CTX3,34,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
119,DSB GFAP 34_40X_DG,0.9166666666666666,1.5714285714285714,1.3126684636118595,1.62876254180602,7,5,12,371,2.849864959716797,3.5940170288085938,DG,34,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
120,DSB GFAP 35_40X_CA1,7.125,8.142857142857142,5.256410256410256,5.54054054054054,7,1,8,156,9.48638916015625,2.766895294189453,CA1,35,885,male,APP/PS1,good,passed,optimal,optimal,True
121,DSB GFAP 35_40X_CA3,3.0,6.0,6.408695652173913,6.730593607305936,1,1,2,230,18.149089813232425,1.1099815368652344,CA3,35,885,male,APP/PS1,good,passed,optimal,optimal,True
122,DSB GFAP 35_40X_CTX1,4.0,4.0,4.496268656716418,4.800796812749004,6,0,6,268,15.673542022705078,3.051185607910156,CTX1,35,885,male,APP/PS1,good,passed,optimal,optimal,True
123,DSB GFAP 35_40X_CTX2,2.5,2.857142857142857,1.9022988505747127,2.416058394160584,7,1,8,174,3.550434112548828,4.268169403076172,CTX2,35,885,male,APP/PS1,good,passed,optimal,optimal,True
124,DSB GFAP 35_40X_CTX3,5.444444444444445,5.444444444444445,4.749116607773852,4.887272727272728,9,0,9,283,19.693279266357425,4.068756103515625,CTX3,35,885,male,APP/PS1,good,passed,optimal,optimal,True
125,DSB GFAP 35_40X_DG,1.4736842105263157,2.1538461538461537,2.3114754098360657,2.7115384615384617,13,6,19,304,3.951549530029297,4.887294769287109,DG,35,885,male,APP/PS1,good,passed,optimal,optimal,True
126,DSB GFAP 36_40X_CA1,3.0,3.0,3.876543209876543,4.391608391608392,5,0,5,162,4.083251953125,1.132965087890625,CA1,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
127,DSB GFAP 36_40X_CA3,2.0,2.0,1.915254237288136,2.3541666666666665,3,0,3,118,2.426719665527344,1.0608673095703125,CA3,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
128,DSB GFAP 36_40X_CTX1,3.363636363636364,4.111111111111111,2.683760683760684,3.0935960591133007,9,2,11,234,5.134868621826172,0.9889602661132812,CTX1,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
129,DSB GFAP 36_40X_CTX2,2.0,3.0,2.022988505747126,2.563106796116505,2,1,3,261,2.8821945190429688,0.8540153503417969,CTX2,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
130,DSB GFAP 36_40X_CTX3,2.555555555555556,3.2857142857142856,2.718562874251497,3.388059701492537,7,2,9,167,2.4854660034179688,1.8036842346191408,CTX3,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
131,DSB GFAP 36_40X_DG,1.8571428571428568,2.1666666666666665,3.235632183908046,3.37125748502994,6,1,7,347,11.420631408691406,1.7085075378417969,DG,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
132,DSB GFAP 37_40X_CA1,4.5,4.5,4.442424242424242,4.524691358024692,4,0,4,165,27.066707611083984,1.1289596557617188,CA1,37,892,female,APP/PS1,good,passed,optimal,suboptimal,False
133,DSB GFAP 37_40X_CA3,6.0,6.0,4.465277777777778,5.358333333333333,2,0,2,144,9.230613708496094,1.7892837524414062,CA3,37,892,female,APP/PS1,good,passed,optimal,optimal,False
134,DSB GFAP 37_40X_CTX1,3.0,3.0,3.6198347107438016,3.9107142857142856,2,0,2,242,34.48143005371094,0.5955696105957031,CTX1,37,892,female,APP/PS1,good,passed,optimal,suboptimal,False
135,DSB GFAP 37_40X_CTX2,3.0,3.0,3.3014354066985647,3.3173076923076925,7,0,7,209,50.10519027709961,3.1171798706054688,CTX2,37,892,female,APP/PS1,good,passed,optimal,suboptimal,False
136,DSB GFAP 37_40X_CTX3,3.5,3.5,4.073275862068965,4.090909090909091,2,0,2,232,46.452903747558594,0.6228446960449219,CTX3,37,892,female,APP/PS1,good,passed,optimal,suboptimal,False
137,DSB GFAP 37_40X_DG,1.8571428571428568,1.8571428571428568,3.483483483483484,3.515151515151515,7,0,7,332,39.00566101074219,2.630043029785156,DG,37,892,female,APP/PS1,good,passed,optimal,suboptimal,False
138,DSB GFAP 38_40X_CA1,2.0,2.0,0.8163265306122449,1.4035087719298245,4,0,4,98,0.5853652954101562,1.3042449951171875,CA1,38,1989,female,APP/PS1,good,passed,optimal,optimal,True
139,DSB GFAP 38_40X_CA3,,,0.7894736842105263,1.5,0,0,0,76,0.589752197265625,0.30975341796875,CA3,38,1989,female,APP/PS1,good,passed,optimal,optimal,True
140,DSB GFAP 38_40X_CTX1,2.5,2.5,0.896,1.435897435897436,4,0,4,125,0.9785652160644532,1.5527725219726562,CTX1,38,1989,female,APP/PS1,good,passed,optimal,optimal,True
141,DSB GFAP 38_40X_CTX2,1.3333333333333333,4.0,1.362962962962963,2.164705882352941,1,2,3,135,1.3736724853515625,1.5630722045898438,CTX2,38,1989,female,APP/PS1,good,passed,optimal,optimal,True
142,DSB GFAP 38_40X_CTX3,1.0,1.0,0.8269230769230769,1.5087719298245614,1,0,1,104,0.5330085754394531,0.3652572631835937,CTX3,38,1989,female,APP/PS1,good,passed,optimal,optimal,True
143,DSB GFAP 38_40X_DG,1.5,2.0,1.6371428571428572,1.9690721649484535,3,1,4,350,3.2651901245117188,1.8080711364746092,DG,38,1989,female,APP/PS1,good,passed,optimal,optimal,True
144,DSB GFAP 39_40X_CA1,3.0,4.5,4.814285714285714,5.224806201550388,2,1,3,140,4.7046661376953125,1.0892868041992188,CA1,39,2008,female,APP/PS1,good,passed,optimal,optimal,True
145,DSB GFAP 39_40X_CA3,6.0,6.0,6.650485436893204,7.445652173913044,5,0,5,103,4.863548278808594,1.8500328063964844,CA3,39,2008,female,APP/PS1,good,passed,optimal,optimal,True
146,DSB GFAP 39_40X_CTX1,3.75,3.75,2.414634146341464,3.235294117647059,4,0,4,205,2.1842002868652344,0.9486198425292968,CTX1,39,2008,female,APP/PS1,good,passed,optimal,optimal,True
147,DSB GFAP 39_40X_CTX2,1.0,1.0,1.1643835616438356,1.7346938775510203,2,0,2,146,1.3718605041503906,0.7303237915039062,CTX2,39,2008,female,APP/PS1,good,passed,optimal,optimal,True
148,DSB GFAP 39_40X_CTX3,1.6666666666666667,2.5,0.931297709923664,1.4698795180722892,2,1,3,131,0.7910728454589844,0.7608413696289062,CTX3,39,2008,female,APP/PS1,good,passed,optimal,optimal,True
149,DSB GFAP 39_40X_DG,2.0625,2.75,1.971502590673575,2.238235294117647,12,4,16,386,3.4976959228515625,4.325294494628906,DG,39,2008,female,APP/PS1,good,passed,optimal,optimal,True
150,DSB GFAP 40_40X_CA1,1.619047619047619,1.619047619047619,1.4140625,1.4140625,21,0,21,255,87.7859115600586,4.960727691650391,CA1,40,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,suboptimal,False
151,DSB GFAP 40_40X_CA3,3.6666666666666665,3.6666666666666665,2.992248062015504,2.992248062015504,9,0,9,129,62.961387634277344,3.10516357421875,CA3,40,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,suboptimal,False
152,DSB GFAP 40_40X_DG,1.5555555555555556,1.5555555555555556,2.0092024539877302,2.0092024539877302,18,0,18,326,74.03345108032227,9.813499450683594,DG,40,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,suboptimal,False
153,DSB GFAP 41_40X_CA1,3.333333333333333,3.333333333333333,0.872,1.7580645161290325,6,0,6,124,0.855255126953125,3.000640869140625,CA1,41,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
154,DSB GFAP 41_40X_CA3,0.5,1.0,0.7908163265306123,1.3362068965517242,1,1,2,196,1.4704704284667969,1.097393035888672,CA3,41,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
155,DSB GFAP 41_40X_CTX1,0.0,,0.9583333333333334,1.6770833333333333,0,7,7,168,0.9485244750976562,3.32183837890625,CTX1,41,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
156,DSB GFAP 41_40X_CTX2,0.375,1.0,0.5909090909090909,1.238095238095238,3,5,8,176,0.6402969360351562,2.994346618652344,CTX2,41,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
157,DSB GFAP 41_40X_CTX3,0.4,2.0,0.5828220858895705,1.2837837837837838,1,4,5,163,0.6664276123046875,2.0363807678222656,CTX3,41,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
158,DSB GFAP 41_40X_DG,1.8888888888888888,2.125,1.486046511627907,1.857558139534884,8,1,9,429,3.5367965698242188,3.882122039794922,DG,41,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
159,DSB GFAP 43_40X_CA1,0.1818181818181818,1.0,0.6666666666666666,1.2467532467532467,2,9,11,144,0.7649421691894531,1.833057403564453,CA1,43,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
160,DSB GFAP 43_40X_CA3,0.4285714285714285,1.0,0.6324786324786325,1.3454545454545457,3,4,7,117,0.6410598754882812,2.3965835571289062,CA3,43,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
161,DSB GFAP 43_40X_CTX1,2.4,3.0,0.9452054794520548,1.5923076923076922,4,1,5,219,1.399517059326172,2.330780029296875,CTX1,43,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
162,DSB GFAP 43_40X_CTX2,1.6,2.0,0.9178082191780822,1.675,8,2,10,219,1.2933731079101562,5.863285064697266,CTX2,43,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
163,DSB GFAP 43_40X_CTX3,1.6,2.0,1.015384615384615,1.5903614457831323,4,1,5,130,1.1400222778320312,2.3842811584472656,CTX3,43,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
164,DSB GFAP 43_40X_DG,0.3333333333333333,1.0,1.0813397129186604,1.448717948717949,2,4,6,418,2.7235031127929688,2.930927276611328,DG,43,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
165,DSB GFAP 6_40X_CA1,0.5555555555555556,1.1538461538461535,0.8288770053475936,1.2916666666666667,13,14,27,187,1.434040069580078,11.424636840820312,CA1,6,2042,male,APP/PS1,good,passed,suboptimal,optimal,False
166,DSB GFAP 6_40X_CA3,0.9090909090909092,1.4285714285714286,0.8934426229508197,1.4533333333333334,7,4,11,122,1.0519981384277344,5.228042602539063,CA3,6,2042,male,APP/PS1,good,passed,optimal,optimal,False
167,DSB GFAP 6_40X_CTX1,0.7619047619047619,1.7777777777777777,0.75,1.2517985611510791,9,12,21,232,1.3196945190429688,7.1132659912109375,CTX1,6,2042,male,APP/PS1,good,passed,optimal,optimal,False
168,DSB GFAP 6_40X_CTX2,1.0,2.0,0.7635467980295566,1.3716814159292037,4,4,8,203,0.9623527526855468,6.5277099609375,CTX2,6,2042,male,APP/PS1,good,passed,optimal,optimal,False
169,DSB GFAP 6_40X_CTX3,1.0869565217391304,1.5625,0.848605577689243,1.5214285714285714,16,7,23,251,1.0463714599609375,11.406803131103516,CTX3,6,2042,male,APP/PS1,good,passed,suboptimal,optimal,False
170,DSB GFAP 6_40X_DG,1.15,1.5333333333333334,1.3911290322580645,1.6626506024096386,15,5,20,495,5.834102630615234,6.174468994140625,DG,6,2042,male,APP/PS1,good,passed,optimal,optimal,False
171,DSB GFAP 7_40X_DG,0.0,,0.00625,1.0,0,5,5,320,0.0108718872070312,3.0313491821289062,DG,7,147,female,APP/PS1,good,passed,optimal,optimal,True
172,DSB GFAP 8_40X_CA1,0.8,1.5,0.7078651685393258,1.1454545454545455,8,7,15,178,1.1997222900390625,3.7751197814941406,CA1,8,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
173,DSB GFAP 8_40X_CA3,0.125,1.0,0.8355263157894737,1.4767441860465116,1,7,8,152,1.5107154846191406,3.5164833068847656,CA3,8,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
174,DSB GFAP 8_40X_CTX1,0.2142857142857142,1.5,0.6696428571428571,1.2605042016806722,2,12,14,224,1.1016845703125,4.283905029296875,CTX1,8,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
175,DSB GFAP 8_40X_CTX2,0.75,1.5,0.7045454545454546,1.2916666666666667,2,2,4,220,0.9685516357421876,2.90079116821289,CTX2,8,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
176,DSB GFAP 8_40X_CTX3,0.4444444444444444,2.0,0.7439613526570048,1.4259259259259258,2,7,9,207,1.1015892028808594,4.0431976318359375,CTX3,8,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
177,DSB GFAP 8_40X_DG,0.7647058823529411,1.4444444444444444,1.2482915717539864,1.5884057971014494,9,8,17,438,3.552818298339844,6.287670135498047,DG,8,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
178,DSB GFAP 9_40X_CA1,0.35,1.0,0.6276595744680851,1.1919191919191918,7,13,20,188,0.9343147277832032,3.920269012451172,CA1,9,253,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
179,DSB GFAP 9_40X_CA3,0.4,1.1428571428571428,0.9,1.4673913043478262,7,13,20,150,1.000213623046875,4.345130920410156,CA3,9,253,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
180,DSB GFAP 9_40X_CTX1,0.7368421052631579,1.75,0.6533864541832669,1.2713178294573644,8,11,19,251,0.9618759155273438,10.240554809570312,CTX1,9,253,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
181,DSB GFAP 9_40X_CTX2,0.875,2.0,0.7112676056338029,1.3116883116883118,7,9,16,284,0.9821891784667968,8.024024963378906,CTX2,9,253,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
182,DSB GFAP 9_40X_CTX3,0.4,1.5,0.5779467680608364,1.2773109243697478,4,11,15,263,0.8542060852050781,4.800796508789063,CTX3,9,253,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
183,DSB GFAP 9_40X_DG,0.5185185185185185,1.1666666666666667,1.0686695278969958,1.4733727810650887,12,15,27,463,2.164459228515625,9.7869873046875,DG,9,253,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
