index,filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal,tissue_location,staining_id,animal_id,sex,genotype,dna_damage_stain_quality_manual,manual_qc,glia_stain_quality_auto,dna_damage_stain_quality_auto,staining_qc_passed
10,DSB GFAP 11_40X_CTX3,1.0,1.5,0.6264367816091954,1.184782608695652,4,2,6,174,0.4728317260742187,2.2012710571289062,CTX3,11,2014,male,APP/PS1,good,passed,optimal,optimal,True
11,DSB GFAP 11_40X_DG,0.8333333333333334,1.25,0.9881889763779528,1.300518134715026,4,2,6,508,1.7968177795410156,3.403759002685547,DG,11,2014,male,APP/PS1,good,passed,optimal,optimal,True
12,DSB GFAP 12_40X_CA1,1.5714285714285714,1.5714285714285714,0.8802816901408451,1.3888888888888888,7,0,7,142,0.50506591796875,1.824378967285156,CA1,12,2041,female,APP/PS1,good,passed,optimal,optimal,True
13,DSB GFAP 12_40X_CA3,1.0,1.0,0.7448979591836735,1.3773584905660377,2,0,2,98,0.4350662231445312,0.6435394287109375,CA3,12,2041,female,APP/PS1,good,passed,optimal,optimal,True
14,DSB GFAP 12_40X_CTX1,1.25,1.6666666666666667,0.6146341463414634,1.1150442477876106,3,1,4,205,0.5509376525878906,1.4176368713378906,CTX1,12,2041,female,APP/PS1,good,passed,optimal,optimal,True
15,DSB GFAP 12_40X_CTX2,1.0,1.0,0.7069767441860465,1.216,1,0,1,215,0.5438804626464844,0.6220817565917969,CTX2,12,2041,female,APP/PS1,good,passed,optimal,optimal,True
16,DSB GFAP 12_40X_CTX3,1.0,2.0,0.7929515418502202,1.3333333333333333,1,1,2,227,0.7149696350097656,0.6175994873046875,CTX3,12,2041,female,APP/PS1,good,passed,optimal,optimal,True
17,DSB GFAP 12_40X_DG,0.9545454545454546,1.4,1.160756501182033,1.5061349693251531,15,7,22,421,1.638031005859375,4.060173034667969,DG,12,2041,female,APP/PS1,good,passed,optimal,optimal,True
18,DSB GFAP 13_40X_CA1,0.0,,0.4571428571428571,1.1636363636363636,0,3,3,140,0.1910209655761718,1.4364242553710938,CA1,13,231,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
19,DSB GFAP 13_40X_CA3,0.5,3.0,1.0310077519379846,1.528735632183908,1,5,6,129,0.4484176635742187,3.690719604492188,CA3,13,231,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
20,DSB GFAP 13_40X_CTX1,0.0,,0.4444444444444444,1.2,0,8,8,162,0.1955032348632812,4.6451568603515625,CTX1,13,231,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
21,DSB GFAP 13_40X_CTX2,0.1666666666666666,1.0,0.5433070866141733,1.2105263157894737,1,5,6,127,0.1770973205566406,1.823139190673828,CTX2,13,231,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
22,DSB GFAP 13_40X_CTX3,0.0,,0.5081967213114754,1.2916666666666667,0,4,4,122,0.1755714416503906,1.6950607299804688,CTX3,13,231,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
23,DSB GFAP 13_40X_DG,0.3333333333333333,1.5,0.6482084690553745,1.300653594771242,4,14,18,307,0.3301620483398437,5.682182312011719,DG,13,231,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
24,DSB GFAP 14_40X_CA1,0.8,1.0,0.8389830508474576,1.1927710843373494,8,2,10,118,0.531005859375,2.242565155029297,CA1,14,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
25,DSB GFAP 14_40X_CA3,1.2,1.5,0.978494623655914,1.5423728813559323,4,1,5,93,0.513458251953125,1.7438888549804688,CA3,14,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
26,DSB GFAP 14_40X_CTX1,0.75,1.2,0.7602339181286549,1.3829787234042554,5,3,8,171,0.5507469177246094,2.1585464477539062,CTX1,14,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
27,DSB GFAP 14_40X_CTX2,0.5384615384615384,1.0,0.8093023255813954,1.27007299270073,7,6,13,215,0.740814208984375,3.577709197998047,CTX2,14,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
28,DSB GFAP 14_40X_CTX3,0.2,1.0,0.8827160493827161,1.5376344086021505,1,4,5,161,0.5123138427734375,1.31683349609375,CTX3,14,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
29,DSB GFAP 14_40X_DG,1.1304347826086956,1.7333333333333334,1.112,1.3993288590604027,15,8,23,374,1.723957061767578,5.574798583984375,DG,14,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
30,DSB GFAP 15_40X_CA1,0.8,1.1428571428571428,0.7341040462427746,1.1339285714285714,7,3,10,173,0.7237434387207031,1.6439437866210938,CA1,15,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
31,DSB GFAP 15_40X_CA3,0.625,1.0,0.9692307692307692,1.431818181818182,5,3,8,130,0.6191253662109375,1.771259307861328,CA3,15,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
32,DSB GFAP 15_40X_CTX1,0.3333333333333333,1.0,0.7051282051282052,1.286549707602339,1,2,3,312,0.9013175964355468,0.2964019775390625,CTX1,15,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
33,DSB GFAP 15_40X_CTX2,0.5,1.0,0.82,1.312,5,5,10,200,0.6541252136230469,1.8911361694335935,CTX2,15,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
34,DSB GFAP 15_40X_CTX3,1.5714285714285714,1.5714285714285714,0.7569444444444444,1.2976190476190477,7,0,7,144,0.4765510559082031,2.537822723388672,CTX3,15,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
35,DSB GFAP 15_40X_DG,1.0,1.0,1.0658823529411765,1.3284457478005864,2,0,2,422,1.9621849060058596,1.705169677734375,DG,15,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
36,DSB GFAP 16_40X_CA1,0.0,,0.4705882352941176,1.28,0,7,7,136,0.2539634704589844,1.6312599182128906,CA1,16,2042,male,APP/PS1,good,passed,optimal,optimal,True
37,DSB GFAP 16_40X_CA3,0.0,,0.8724489795918368,1.4741379310344829,0,6,6,196,0.7426261901855469,1.0889053344726562,CA3,16,2042,male,APP/PS1,good,passed,optimal,optimal,True
38,DSB GFAP 16_40X_CTX1,0.2,2.0,0.4454976303317535,1.0930232558139534,1,9,10,211,0.2461433410644531,3.062725067138672,CTX1,16,2042,male,APP/PS1,good,passed,optimal,optimal,True
39,DSB GFAP 16_40X_CTX2,0.375,1.5,0.5023041474654378,1.1978021978021978,2,6,8,217,0.3523826599121094,2.2581100463867188,CTX2,16,2042,male,APP/PS1,good,passed,optimal,optimal,True
40,DSB GFAP 16_40X_CTX3,,,0.4732142857142857,1.2045454545454546,0,0,0,224,0.3782272338867187,0.4387855529785156,CTX3,16,2042,male,APP/PS1,good,passed,optimal,optimal,True
41,DSB GFAP 16_40X_DG,0.6,1.5,0.8359788359788359,1.362068965517241,4,6,10,376,0.6870269775390625,3.368377685546875,DG,16,2042,male,APP/PS1,good,passed,optimal,optimal,True
42,DSB GFAP 18_40X_CA1,0.6666666666666666,1.2,0.564625850340136,1.1690140845070425,5,4,9,147,0.4045486450195312,1.8751144409179688,CA1,18,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
43,DSB GFAP 18_40X_CA3,0.3333333333333333,1.5,0.8290598290598291,1.4923076923076923,2,7,9,117,0.5401611328125,2.7780532836914062,CA3,18,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
44,DSB GFAP 18_40X_CTX1,0.0,,0.5580357142857143,1.2019230769230769,0,2,2,224,0.2997398376464844,0.6608963012695312,CTX1,18,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
45,DSB GFAP 18_40X_CTX2,0.6923076923076923,1.125,0.6701570680628273,1.3195876288659794,8,5,13,191,0.4667282104492187,3.429794311523437,CTX2,18,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
46,DSB GFAP 18_40X_CTX3,0.6875,1.375,0.7602339181286549,1.4942528735632183,8,8,16,171,0.4288673400878906,10.713577270507812,CTX3,18,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
47,DSB GFAP 18_40X_DG,0.6363636363636364,1.4,1.238532110091743,1.646341463414634,10,12,22,324,1.0209083557128906,7.671833038330078,DG,18,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
48,DSB GFAP 20_40X_CA1,0.0,,0.3620689655172414,1.1454545454545455,0,1,1,173,0.2066612243652343,0.46234130859375,CA1,20,887,male,APP/PS1,good,passed,optimal,optimal,True
49,DSB GFAP 20_40X_CA3,0.2,1.0,1.0538922155688624,1.8144329896907216,2,8,10,166,0.8031845092773438,2.3604393005371094,CA3,20,887,male,APP/PS1,good,passed,optimal,optimal,True
50,DSB GFAP 20_40X_CTX1,0.0,,0.3321033210332103,1.1538461538461535,0,1,1,271,0.3706932067871094,0.4038810729980469,CTX1,20,887,male,APP/PS1,good,passed,optimal,optimal,True
51,DSB GFAP 20_40X_CTX2,0.7857142857142857,1.375,1.1604477611940298,1.808139534883721,8,6,14,268,1.0603904724121094,6.314945220947266,CTX2,20,887,male,APP/PS1,good,passed,optimal,optimal,True
52,DSB GFAP 20_40X_CTX3,0.4666666666666667,1.1666666666666667,1.4484536082474226,1.898648648648649,6,9,15,194,1.3133049011230469,4.963207244873047,CTX3,20,887,male,APP/PS1,good,passed,optimal,optimal,True
53,DSB GFAP 20_40X_DG,0.2857142857142857,2.0,0.5979899497487438,1.2727272727272727,1,6,7,395,0.6051063537597656,1.5550613403320312,DG,20,887,male,APP/PS1,good,passed,optimal,optimal,True
54,DSB GFAP 21_40X_CA1,1.0,1.0,0.4824561403508772,1.0784313725490196,1,0,1,114,0.2096176147460937,0.2859115600585937,CA1,21,2014,male,APP/PS1,good,passed,optimal,optimal,True
55,DSB GFAP 21_40X_CA3,0.0,,0.7684210526315789,1.4038461538461535,0,3,3,95,0.3179550170898437,0.972747802734375,CA3,21,2014,male,APP/PS1,good,passed,optimal,optimal,True
56,DSB GFAP 21_40X_CTX1,0.0,,0.2713178294573643,1.1290322580645162,0,1,1,129,0.1440048217773437,0.7062911987304688,CTX1,21,2014,male,APP/PS1,good,passed,optimal,optimal,True
57,DSB GFAP 21_40X_CTX2,0.0,,0.2565789473684211,1.1142857142857143,0,3,3,152,0.1375198364257812,0.8353233337402344,CTX2,21,2014,male,APP/PS1,good,passed,optimal,optimal,True
58,DSB GFAP 21_40X_CTX3,1.0,1.0,0.21875,1.024390243902439,1,0,1,192,0.1801490783691406,0.415802001953125,CTX3,21,2014,male,APP/PS1,good,passed,optimal,optimal,True
59,DSB GFAP 21_40X_DG,0.0,,0.6377708978328174,1.1135135135135137,0,4,4,322,0.583648681640625,1.9483566284179688,DG,21,2014,male,APP/PS1,good,passed,optimal,optimal,True
60,DSB GFAP 22_40X_CA1,0.3333333333333333,1.0,0.5579710144927537,1.1323529411764706,1,2,3,138,0.3182411193847656,0.9831428527832032,CA1,22,2041,female,APP/PS1,good,passed,optimal,optimal,True
61,DSB GFAP 22_40X_CA3,3.0,3.0,1.0588235294117647,1.603960396039604,1,0,1,153,1.1249542236328125,0.3539085388183594,CA3,22,2041,female,APP/PS1,good,passed,optimal,optimal,True
62,DSB GFAP 22_40X_CTX1,0.6666666666666666,2.0,0.9846938775510204,1.4087591240875912,1,2,3,196,0.7188796997070312,2.0880699157714844,CTX1,22,2041,female,APP/PS1,good,passed,optimal,optimal,True
63,DSB GFAP 22_40X_CTX2,0.6666666666666666,1.0,0.7525773195876289,1.2695652173913043,2,1,3,194,0.6353378295898438,1.8810272216796875,CTX2,22,2041,female,APP/PS1,good,passed,optimal,optimal,True
64,DSB GFAP 22_40X_CTX3,,,0.6283185840707964,1.3271028037383177,0,0,0,226,0.6105422973632812,0.3844261169433594,CTX3,22,2041,female,APP/PS1,good,passed,optimal,optimal,True
65,DSB GFAP 22_40X_DG,0.0,,0.9066666666666666,1.3465346534653466,0,2,2,300,1.0230064392089844,0.8734703063964844,DG,22,2041,female,APP/PS1,good,passed,optimal,optimal,True
66,DSB GFAP 23_40X_DG,0.7058823529411765,1.5,0.6861111111111111,1.4529411764705882,8,9,17,360,0.7828712463378906,4.239940643310547,DG,23,231,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
67,DSB GFAP 24_40X_CA1,1.0,1.0,0.7364341085271318,1.2837837837837838,1,0,1,129,0.4172325134277344,1.505279541015625,CA1,24,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
68,DSB GFAP 24_40X_CA3,0.6666666666666666,1.0,0.9913793103448276,1.5972222222222223,6,3,9,116,0.5750656127929688,2.0681381225585938,CA3,24,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
69,DSB GFAP 24_40X_CTX1,1.7272727272727273,2.375,1.0822510822510822,1.5151515151515151,8,3,11,231,1.0290145874023438,3.82843017578125,CTX1,24,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
70,DSB GFAP 24_40X_CTX2,0.3636363636363636,1.3333333333333333,0.9483568075117372,1.5303030303030305,3,8,11,213,0.8087158203125,3.2064437866210938,CTX2,24,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
71,DSB GFAP 24_40X_CTX3,0.5,1.3333333333333333,0.7842105263157895,1.4466019417475728,3,5,8,189,0.5192756652832031,3.1861305236816406,CTX3,24,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
72,DSB GFAP 24_40X_DG,0.9545454545454546,1.5,1.2351421188630491,1.5078864353312302,14,8,22,386,1.8319129943847656,5.126953125,DG,24,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
73,DSB GFAP 25_40X_CA1,1.0,1.5,1.408,1.7254901960784317,2,1,3,125,0.8362770080566406,0.8317947387695312,CA1,25,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,False
74,DSB GFAP 25_40X_CA3,1.5,1.5,1.335195530726257,1.7703703703703704,2,0,2,179,1.3578414916992188,0.3442764282226562,CA3,25,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,False
75,DSB GFAP 25_40X_CTX1,1.3333333333333333,2.0,0.8232044198895028,1.46078431372549,2,1,3,181,0.5997657775878906,1.49383544921875,CTX1,25,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,False
76,DSB GFAP 25_40X_CTX2,0.0,,0.782608695652174,1.3846153846153846,0,1,1,184,0.5736351013183594,0.7261276245117188,CTX2,25,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,False
77,DSB GFAP 25_40X_CTX3,0.8125,1.3,0.7985611510791367,1.3875,10,6,16,139,0.449371337890625,4.564571380615234,CTX3,25,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,False
78,DSB GFAP 25_40X_DG,1.0,2.0,2.0240963855421685,2.1932114882506526,2,2,4,415,3.5169601440429688,1.4879226684570312,DG,25,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,suboptimal,False
79,DSB GFAP 26_40X_CA1,0.8571428571428571,1.5,0.9825581395348836,1.656862745098039,12,9,21,172,0.5884170532226562,3.69863510131836,CA1,26,885,male,APP/PS1,good,passed,optimal,optimal,True
80,DSB GFAP 26_40X_CA3,0.25,1.0,1.199052132701422,1.874074074074074,1,3,4,211,1.13372802734375,1.3578414916992188,CA3,26,885,male,APP/PS1,good,passed,optimal,optimal,True
81,DSB GFAP 26_40X_CTX1,0.75,1.0,0.6754966887417219,1.4366197183098592,3,1,4,302,0.698089599609375,1.4318466186523438,CTX1,26,885,male,APP/PS1,good,passed,optimal,optimal,True
82,DSB GFAP 26_40X_CTX2,1.4285714285714286,1.6666666666666667,1.209016393442623,1.798780487804878,6,1,7,244,1.4873504638671875,1.8035888671875,CTX2,26,885,male,APP/PS1,good,passed,optimal,optimal,True
83,DSB GFAP 26_40X_CTX3,0.6,1.0,0.701195219123506,1.4666666666666666,3,2,5,251,0.69580078125,2.21853256225586,CTX3,26,885,male,APP/PS1,good,passed,optimal,optimal,True
84,DSB GFAP 26_40X_DG,0.5833333333333334,1.75,1.2718446601941749,1.7161572052401746,4,8,12,307,1.2511253356933594,3.647041320800781,DG,26,885,male,APP/PS1,good,passed,optimal,optimal,True
85,DSB GFAP 27_40X_CA1,1.5,1.875,1.605263157894737,2.033333333333333,8,2,10,114,0.7672309875488281,2.697372436523437,CA1,27,2012,male,APP/PS1,good,passed,optimal,optimal,True
86,DSB GFAP 27_40X_CA3,1.105263157894737,1.6153846153846154,1.7462686567164178,2.25,13,6,19,134,0.8390426635742188,5.297756195068359,CA3,27,2012,male,APP/PS1,good,passed,optimal,optimal,True
87,DSB GFAP 27_40X_CTX1,1.1176470588235294,1.5833333333333333,1.0242914979757085,1.4375,12,5,17,247,1.316070556640625,5.693149566650391,CTX1,27,2012,male,APP/PS1,good,passed,optimal,optimal,True
88,DSB GFAP 27_40X_CTX2,1.0,1.5,1.0046948356807512,1.4078947368421053,8,4,12,213,1.053619384765625,4.554557800292969,CTX2,27,2012,male,APP/PS1,good,passed,optimal,optimal,True
89,DSB GFAP 27_40X_CTX3,0.8,1.0,0.6666666666666666,1.4153846153846157,4,1,5,138,0.3965377807617187,1.7201423645019531,CTX3,27,2012,male,APP/PS1,good,passed,optimal,optimal,True
90,DSB GFAP 27_40X_DG,2.0,2.0,1.6684636118598384,1.9404388714733545,15,0,15,371,2.593994140625,5.479145050048828,DG,27,2012,male,APP/PS1,good,passed,optimal,optimal,True
91,DSB GFAP 28_40X_CA1,0.1666666666666666,1.0,0.7096774193548387,1.434782608695652,1,5,6,186,0.4259109497070312,2.07509994506836,CA1,28,892,female,APP/PS1,good,passed,optimal,optimal,True
92,DSB GFAP 28_40X_CA3,0.0,,0.8010752688172043,1.3669724770642202,0,6,6,186,0.53863525390625,2.755355834960937,CA3,28,892,female,APP/PS1,good,passed,optimal,optimal,True
93,DSB GFAP 28_40X_CTX1,,,0.216589861751152,1.175,0,0,0,217,0.200653076171875,0.01983642578125,CTX1,28,892,female,APP/PS1,good,passed,optimal,optimal,True
94,DSB GFAP 28_40X_DG,0.4,1.3333333333333333,0.8519553072625698,1.3738738738738738,3,7,10,355,0.8393287658691406,4.433155059814453,DG,28,892,female,APP/PS1,good,passed,optimal,optimal,True
95,DSB GFAP 29_40X_CA1,0.5833333333333334,1.4,0.8416666666666667,1.346666666666667,5,7,12,120,0.4023551940917969,5.027484893798828,CA1,29,1989,female,APP/PS1,good,passed,optimal,optimal,True
96,DSB GFAP 29_40X_CA3,0.0,,0.5463917525773195,1.2926829268292683,0,1,1,97,0.2363204956054687,0.8591651916503906,CA3,29,1989,female,APP/PS1,good,passed,optimal,optimal,True
97,DSB GFAP 29_40X_CTX1,0.0,,0.5373134328358209,1.125,0,6,6,134,0.3213882446289062,2.649402618408203,CTX1,29,1989,female,APP/PS1,good,passed,optimal,optimal,True
98,DSB GFAP 29_40X_CTX2,0.0,,0.24375,1.0833333333333333,0,2,2,160,0.2448081970214843,0.8406639099121094,CTX2,29,1989,female,APP/PS1,good,passed,optimal,optimal,True
99,DSB GFAP 29_40X_CTX3,0.0,,0.2183908045977011,1.0555555555555556,0,1,1,87,0.0728607177734375,0.4141807556152344,CTX3,29,1989,female,APP/PS1,good,passed,optimal,optimal,True
100,DSB GFAP 29_40X_DG,1.1666666666666667,1.5555555555555556,0.9534883720930232,1.4470588235294115,9,3,12,387,1.207733154296875,3.142738342285156,DG,29,1989,female,APP/PS1,good,passed,optimal,optimal,True
101,DSB GFAP 30_40X_CA1,0.4285714285714285,1.0,0.7153846153846154,1.1341463414634143,3,4,7,130,0.4711151123046875,1.6564369201660156,CA1,30,2008,female,APP/PS1,good,passed,optimal,optimal,True
102,DSB GFAP 30_40X_CA3,0.25,1.0,0.85625,1.4731182795698925,1,3,4,160,0.7054328918457031,0.7544517517089844,CA3,30,2008,female,APP/PS1,good,passed,optimal,optimal,True
103,DSB GFAP 30_40X_CTX1,0.25,1.0,0.7361111111111112,1.251968503937008,1,3,4,216,0.5400657653808594,1.3737678527832031,CTX1,30,2008,female,APP/PS1,good,passed,optimal,optimal,True
104,DSB GFAP 30_40X_CTX2,1.0,1.0,0.6352201257861635,1.2023809523809523,1,0,1,159,0.5628585815429688,0.6600379943847656,CTX2,30,2008,female,APP/PS1,good,passed,optimal,optimal,True
105,DSB GFAP 30_40X_CTX3,,,0.923728813559322,1.4342105263157894,0,0,0,118,0.5080223083496094,0.2448081970214843,CTX3,30,2008,female,APP/PS1,good,passed,optimal,optimal,True
106,DSB GFAP 30_40X_DG,0.8181818181818182,1.5,1.158139534883721,1.509090909090909,6,5,11,429,1.5009880065917969,4.599666595458984,DG,30,2008,female,APP/PS1,good,passed,optimal,optimal,True
107,DSB GFAP 31_40X_DG,,,0.1077441077441077,1.1428571428571428,0,0,0,297,0.2149581909179687,1.0436058044433594,DG,31,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
108,DSB GFAP 32_40X_CA1,0.25,1.0,0.6640625,1.25,1,3,4,128,0.4880905151367187,1.244354248046875,CA1,32,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
109,DSB GFAP 32_40X_CA3,0.4285714285714285,1.5,0.9523809523809524,1.6666666666666667,2,5,7,84,0.4117965698242187,1.7009735107421875,CA3,32,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
110,DSB GFAP 32_40X_CTX1,0.25,1.0,0.5179856115107914,1.2,1,3,4,139,0.3204345703125,2.2357940673828125,CTX1,32,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
111,DSB GFAP 32_40X_CTX2,1.5,3.0,0.44375,1.2033898305084745,1,1,2,160,0.2612113952636719,0.8182525634765625,CTX2,32,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
112,DSB GFAP 32_40X_CTX3,0.0,,0.4383561643835616,1.2075471698113207,0,5,5,146,0.2840042114257812,1.7248153686523438,CTX3,32,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
113,DSB GFAP 32_40X_DG,0.4,1.0,1.3628048780487805,1.5308219178082192,2,3,5,328,1.961040496826172,2.8168678283691406,DG,32,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
114,DSB GFAP 34_40X_CA1,0.1666666666666666,1.0,0.6842105263157895,1.2580645161290325,1,5,6,114,0.3895759582519531,1.6398429870605469,CA1,34,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
115,DSB GFAP 34_40X_CA3,0.2307692307692307,1.0,0.6518987341772152,1.197674418604651,3,10,13,158,0.4401206970214844,4.219818115234375,CA3,34,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
116,DSB GFAP 34_40X_CTX1,0.4,1.0,0.4552845528455284,1.12,2,3,5,123,0.2404212951660156,2.090930938720703,CTX1,34,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
117,DSB GFAP 34_40X_CTX2,0.2142857142857142,1.5,0.6695652173913044,1.3275862068965518,2,12,14,115,0.4179000854492187,4.251480102539063,CTX2,34,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
118,DSB GFAP 34_40X_CTX3,0.0,,0.3333333333333333,1.1785714285714286,0,5,5,99,0.1255989074707031,0.8382797241210938,CTX3,34,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
119,DSB GFAP 34_40X_DG,0.4166666666666667,1.0,1.0970350404312668,1.4587813620071686,5,7,12,371,1.228618621826172,3.5940170288085938,DG,34,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
120,DSB GFAP 35_40X_CA1,1.0,1.6,1.4294871794871795,2.23,5,3,8,156,0.7592201232910156,2.766895294189453,CA1,35,885,male,APP/PS1,good,passed,optimal,optimal,True
121,DSB GFAP 35_40X_CA3,0.0,,1.991304347826087,2.5875706214689265,0,2,2,230,1.8665313720703125,1.1099815368652344,CA3,35,885,male,APP/PS1,good,passed,optimal,optimal,True
122,DSB GFAP 35_40X_CTX1,1.1666666666666667,1.75,1.1567164179104477,1.7514124293785311,4,2,6,268,1.0667800903320312,3.051185607910156,CTX1,35,885,male,APP/PS1,good,passed,optimal,optimal,True
123,DSB GFAP 35_40X_CTX2,0.625,1.25,0.9540229885057472,1.5809523809523809,4,4,8,174,0.7576942443847656,4.268169403076172,CTX2,35,885,male,APP/PS1,good,passed,optimal,optimal,True
124,DSB GFAP 35_40X_CTX3,1.2222222222222223,1.5714285714285714,1.11660777385159,1.680851063829787,7,2,9,283,0.9763717651367188,4.068756103515625,CTX3,35,885,male,APP/PS1,good,passed,optimal,optimal,True
