index,filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal,tissue_location,staining_id,animal_id,sex,genotype,dna_damage_stain_quality_manual,manual_qc,glia_stain_quality_auto,dna_damage_stain_quality_auto,staining_qc_passed
113,DSB Iba1 35_40X_CTX3,0.8611111111111112,1.4090909090909092,0.698019801980198,1.5161290322580645,22,14,36,202,0.431060791015625,12.071418762207031,CTX3,35,305,male,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,True
114,DSB Iba1 35_40X_DG,0.975609756097561,2.0,0.8734177215189873,1.401015228426396,20,21,41,316,0.8222579956054688,13.5040283203125,DG,35,305,male,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,True
115,DSB Iba1 36_40X_CA1,0.9,1.2857142857142858,0.6030150753768844,1.1214953271028036,7,3,10,198,0.6620407104492188,2.7863502502441406,CA1,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
116,DSB Iba1 36_40X_CA3,0.75,2.0,0.5774647887323944,1.1884057971014492,3,5,8,142,0.5223274230957031,1.4470100402832031,CA3,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
117,DSB Iba1 36_40X_CTX1,1.0526315789473684,1.4285714285714286,0.9079497907949792,1.4,14,5,19,239,0.8052825927734375,3.7824630737304688,CTX1,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
118,DSB Iba1 36_40X_CTX2,1.3666666666666667,1.9523809523809523,0.8825910931174089,1.4248366013071896,21,9,30,247,0.7004737854003906,4.461383819580078,CTX2,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
119,DSB Iba1 36_40X_CTX3,1.3846153846153846,2.0,0.832579185520362,1.362962962962963,9,4,13,221,0.55999755859375,2.7619361877441406,CTX3,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
120,DSB Iba1 36_40X_DG,1.5,1.7142857142857142,1.128526645768025,1.5,7,1,8,319,1.6710281372070312,2.3637771606445312,DG,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
121,DSB Iba1 37_40X_CA1,0.4285714285714285,1.0,0.4526315789473684,1.131578947368421,3,4,7,189,0.3253936767578125,1.8430709838867188,CA1,37,892,female,APP/PS1,good,passed,optimal,optimal,True
122,DSB Iba1 37_40X_CA3,0.2142857142857142,1.5,0.5950920245398773,1.4696969696969695,2,12,14,163,0.4072189331054687,3.968524932861328,CA3,37,892,female,APP/PS1,good,passed,optimal,optimal,True
123,DSB Iba1 37_40X_CTX1,0.7647058823529411,1.3,0.4911660777385159,1.1779661016949152,10,7,17,282,0.4077911376953125,3.1250953674316406,CTX1,37,892,female,APP/PS1,good,passed,optimal,optimal,True
124,DSB Iba1 37_40X_CTX2,0.5925925925925926,1.7777777777777777,0.6518987341772152,1.2875,9,18,27,316,0.6011009216308594,6.202507019042969,CTX2,37,892,female,APP/PS1,good,passed,optimal,optimal,True
125,DSB Iba1 37_40X_CTX3,0.8064516129032258,1.25,0.6893203883495146,1.2347826086956522,20,11,31,206,0.5366325378417969,5.832195281982422,CTX3,37,892,female,APP/PS1,good,passed,optimal,optimal,True
126,DSB Iba1 37_40X_DG,0.1111111111111111,1.0,0.7477064220183486,1.2734375,1,8,9,218,1.0011672973632812,3.322982788085937,DG,37,892,female,APP/PS1,good,passed,optimal,optimal,True
127,DSB Iba1 38_40X_DG,0.5,1.0,0.4705882352941176,1.4545454545454546,2,2,4,68,0.4906654357910156,1.467609405517578,DG,38,154,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
128,DSB Iba1 39_40X_CA1,1.0,2.0,0.4933333333333333,1.072463768115942,3,3,6,150,0.3540992736816406,1.2945175170898438,CA1,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
129,DSB Iba1 39_40X_CA3,0.5,1.0,0.5967741935483871,1.15625,3,3,6,124,0.4584312438964844,1.409912109375,CA3,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
130,DSB Iba1 39_40X_CTX1,0.0,,0.2901554404145077,1.037037037037037,0,5,5,193,0.1890182495117187,0.3686904907226562,CTX1,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
131,DSB Iba1 39_40X_CTX2,0.3333333333333333,1.0,0.2813852813852814,1.0655737704918034,2,4,6,231,0.1605987548828125,0.3263473510742187,CTX2,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
132,DSB Iba1 39_40X_CTX3,0.25,1.0,0.2012195121951219,1.03125,1,3,4,164,0.0987052917480468,0.2515792846679687,CTX3,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
133,DSB Iba1 39_40X_DG,1.0,1.2857142857142858,0.5925925925925926,1.2307692307692308,7,2,9,297,0.605010986328125,1.8652915954589844,DG,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
134,DSB Iba1 40_40X_CA1,0.5,1.0,0.3289473684210526,1.1111111111111112,2,2,4,152,0.218963623046875,1.6501426696777344,CA1,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
135,DSB Iba1 40_40X_CA3,0.625,1.0,0.5824175824175825,1.2045454545454546,5,3,8,91,0.2492904663085937,2.05230712890625,CA3,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
136,DSB Iba1 40_40X_CTX1,0.9090909090909092,1.6666666666666667,0.5397727272727273,1.2337662337662338,12,10,22,176,0.3066062927246094,3.888702392578125,CTX1,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
137,DSB Iba1 40_40X_CTX2,0.75,1.2857142857142858,0.4682080924855491,1.0657894736842106,7,5,12,173,0.2209663391113281,3.7954330444335938,CTX2,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
138,DSB Iba1 40_40X_CTX3,1.1363636363636365,1.4705882352941178,0.5303030303030303,1.2209302325581397,17,5,22,197,0.2966880798339844,4.651737213134766,CTX3,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
139,DSB Iba1 40_40X_DG,1.6,2.0,0.9487951807228916,1.3636363636363635,4,1,5,332,0.9131431579589844,0.9247779846191406,DG,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
140,DSB Iba1 41_40X_CA1,0.5,1.0,0.4876847290640394,1.0206185567010309,2,2,4,203,0.3262519836425781,0.5451202392578125,CA1,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
141,DSB Iba1 41_40X_CA3,0.0,,0.3666666666666666,1.1282051282051282,0,5,5,120,0.18768310546875,0.8924484252929688,CA3,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
142,DSB Iba1 41_40X_CTX1,,,0.0760233918128654,1.0,0,0,0,171,0.0269889831542968,0.0254631042480468,CTX1,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
143,DSB Iba1 41_40X_CTX2,0.0,,0.1057692307692307,1.0,0,8,8,208,0.0275611877441406,0.2543449401855469,CTX2,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
144,DSB Iba1 41_40X_CTX3,0.375,1.0,0.1225806451612903,1.0,3,5,8,155,0.0303268432617187,0.7000923156738281,CTX3,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
145,DSB Iba1 41_40X_DG,1.0,1.2,0.9324324324324323,1.2921348314606742,5,1,6,370,0.931072235107422,1.1778831481933594,DG,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
146,DSB Iba1 42_40X_CA1,1.5,1.5,0.3450292397660818,1.0727272727272728,4,0,4,171,0.2306938171386718,0.7086753845214844,CA1,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
147,DSB Iba1 42_40X_CA3,1.1428571428571428,2.0,0.5864661654135338,1.21875,4,3,7,133,0.2771377563476562,1.1205673217773438,CA3,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
148,DSB Iba1 42_40X_CTX1,0.1111111111111111,1.0,0.3409090909090909,1.056338028169014,1,8,9,220,0.1832008361816406,0.7470130920410156,CTX1,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
149,DSB Iba1 42_40X_CTX2,0.5882352941176471,1.25,0.425531914893617,1.1111111111111112,8,9,17,187,0.1685142517089843,1.7084121704101562,CTX2,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
150,DSB Iba1 42_40X_CTX3,1.1,1.375,0.5543478260869565,1.1590909090909092,8,2,10,184,0.2580642700195312,0.9566307067871094,CTX3,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
151,DSB Iba1 42_40X_DG,0.5,1.5,0.5679442508710801,1.1897810218978102,2,4,6,286,0.4704475402832031,1.2536048889160156,DG,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
152,DSB Iba1 43_40X_CA1,0.3076923076923077,1.0,0.304054054054054,1.0465116279069768,4,9,13,148,0.1489639282226562,3.831768035888672,CA1,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
153,DSB Iba1 43_40X_CA3,0.5,1.5,1.065326633165829,1.5703703703703704,2,4,6,199,0.9355545043945312,5.467700958251953,CA3,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
154,DSB Iba1 43_40X_CTX1,1.0714285714285714,1.7647058823529411,0.7025862068965517,1.2936507936507935,17,11,28,232,0.5117416381835938,11.502933502197266,CTX1,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
155,DSB Iba1 43_40X_CTX2,0.4230769230769231,1.375,0.354066985645933,1.1044776119402986,8,18,26,209,0.15716552734375,8.03232192993164,CTX2,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
156,DSB Iba1 43_40X_CTX3,0.5909090909090909,1.181818181818182,0.5954545454545455,1.336734693877551,11,11,22,220,0.3485679626464844,7.680702209472656,CTX3,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
157,DSB Iba1 43_40X_DG,1.761904761904762,2.176470588235294,1.6163793103448276,1.9329896907216493,17,4,21,232,1.4261245727539062,11.74612045288086,DG,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
158,DSB Iba1 44_40X_CA1,1.2352941176470589,2.1,1.197674418604651,1.7457627118644068,10,7,17,86,1.113128662109375,8.964824676513672,CA1,44,147,female,APP/PS1,poor,passed,optimal,optimal,False
159,DSB Iba1 44_40X_CA3,1.7272727272727273,2.111111111111111,1.4923076923076923,2.020833333333333,9,2,11,65,2.1190643310546875,10.80474853515625,CA3,44,147,female,APP/PS1,poor,passed,optimal,suboptimal,False
160,DSB Iba1 44_40X_CTX1,1.875,2.3684210526315788,1.8365758754863808,2.458333333333333,19,5,24,257,2.3599624633789062,16.746902465820312,CTX1,44,147,female,APP/PS1,poor,passed,optimal,suboptimal,False
161,DSB Iba1 44_40X_DG,1.5,1.9090909090909087,1.2814814814814814,1.901098901098901,22,6,28,135,1.580524444580078,14.112091064453123,DG,44,147,female,APP/PS1,poor,passed,optimal,optimal,False
162,DSB Iba1 45_40X_CA1,1.25,1.5384615384615383,1.0069444444444444,1.4646464646464648,13,3,16,144,0.5681037902832031,6.44683837890625,CA1,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
163,DSB Iba1 45_40X_CA3,0.8888888888888888,1.1428571428571428,0.7961783439490446,1.524390243902439,7,2,9,157,0.5382537841796875,5.8284759521484375,CA3,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
164,DSB Iba1 45_40X_CTX1,0.2777777777777778,1.25,0.3008849557522124,1.0793650793650793,4,14,18,226,0.2050399780273437,4.566001892089844,CTX1,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
165,DSB Iba1 45_40X_CTX2,0.6923076923076923,1.5,0.3272727272727272,1.1612903225806452,12,14,26,219,0.1779556274414062,4.670238494873047,CTX2,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
166,DSB Iba1 45_40X_CTX3,0.3888888888888889,1.1666666666666667,0.2938388625592417,1.1272727272727272,6,12,18,211,0.1420021057128906,3.545093536376953,CTX3,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
167,DSB Iba1 45_40X_DG,2.533333333333333,3.4545454545454546,1.5,1.881656804733728,11,4,15,212,1.7207145690917969,7.692718505859375,DG,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
168,DSB Iba1 46_40X_CA1,1.1666666666666667,2.0,0.9485294117647058,1.6329113924050631,14,10,24,136,0.6361007690429688,13.961410522460938,CA1,46,253,female,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,True
169,DSB Iba1 46_40X_CA3,0.7916666666666666,1.3571428571428572,0.9612403100775194,1.631578947368421,14,10,24,129,0.6049156188964844,11.067581176757812,CA3,46,253,female,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,True
170,DSB Iba1 46_40X_CTX1,0.6363636363636364,1.206896551724138,0.7142857142857143,1.4615384615384617,29,26,55,266,0.4398345947265625,17.937278747558594,CTX1,46,253,female,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,True
171,DSB Iba1 46_40X_CTX2,0.3846153846153846,1.0526315789473684,0.3396825396825397,1.1382978723404256,19,33,52,314,0.2292633056640625,13.919639587402344,CTX2,46,253,female,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,True
172,DSB Iba1 46_40X_CTX3,0.64,1.5238095238095235,0.6007462686567164,1.4636363636363636,21,29,50,267,0.3893852233886719,15.440177917480469,CTX3,46,253,female,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,True
173,DSB Iba1 46_40X_DG,0.4137931034482758,1.2,0.514018691588785,1.3414634146341464,10,19,29,107,0.6394386291503906,18.001079559326172,DG,46,253,female,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,True
174,DSB Iba1 47_40X_CA1,0.2941176470588235,1.25,0.5310734463276836,1.3623188405797102,4,13,17,177,0.3175735473632812,6.351852416992188,CA1,47,887,male,APP/PS1,good,passed,optimal,optimal,True
175,DSB Iba1 47_40X_CA3,0.625,1.6666666666666667,1.036144578313253,1.89010989010989,6,10,16,166,0.5910873413085938,8.498477935791016,CA3,47,887,male,APP/PS1,good,passed,optimal,optimal,True
176,DSB Iba1 47_40X_CTX1,0.1666666666666666,1.0,0.1551724137931034,1.08,5,25,30,348,0.0922203063964843,5.132579803466797,CTX1,47,887,male,APP/PS1,good,passed,optimal,optimal,True
177,DSB Iba1 47_40X_CTX2,0.4915254237288136,1.16,0.4592833876221498,1.2702702702702702,25,34,59,307,0.3137588500976562,10.907268524169922,CTX2,47,887,male,APP/PS1,good,passed,optimal,optimal,True
178,DSB Iba1 47_40X_CTX3,0.7058823529411765,1.411764705882353,0.6092436974789915,1.3942307692307692,17,17,34,238,0.368499755859375,10.882091522216797,CTX3,47,887,male,APP/PS1,good,passed,optimal,optimal,True
179,DSB Iba1 47_40X_DG,3.2,5.333333333333333,1.06993006993007,1.7790697674418603,6,4,10,143,0.9806632995605468,8.638858795166016,DG,47,887,male,APP/PS1,good,passed,optimal,optimal,True
180,DSB Iba1 48_40X_CA1,1.2857142857142858,1.5,0.8333333333333334,1.3636363636363635,6,1,7,126,0.3435134887695312,4.044151306152344,CA1,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
181,DSB Iba1 48_40X_CA3,1.25,1.25,0.4907407407407407,1.261904761904762,4,0,4,108,0.2569198608398437,3.2041549682617188,CA3,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
182,DSB Iba1 48_40X_CTX1,0.7666666666666667,1.9166666666666667,0.5127118644067796,1.1862745098039216,12,18,30,236,0.3069877624511719,4.656505584716797,CTX1,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
183,DSB Iba1 48_40X_CTX2,0.6666666666666666,1.4545454545454546,0.5886792452830188,1.164179104477612,11,13,24,265,0.4039764404296875,3.722476959228516,CTX2,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
184,DSB Iba1 48_40X_CTX3,0.7272727272727273,1.3333333333333333,0.5523012552301255,1.211009174311927,12,10,22,239,0.3843307495117187,3.626155853271485,CTX3,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
185,DSB Iba1 48_40X_DG,0.8666666666666667,1.625,1.3101265822784811,1.689795918367347,8,7,15,316,1.1247634887695312,5.595493316650391,DG,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
186,DSB Iba1 49_40X_CA1,0.5882352941176471,1.25,0.2684563758389262,1.1111111111111112,8,9,17,149,0.3559112548828125,6.300640106201172,CA1,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
187,DSB Iba1 49_40X_CA3,0.1764705882352941,1.0,0.1485714285714285,1.0833333333333333,3,14,17,175,0.0613212585449218,6.282711029052734,CA3,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
188,DSB Iba1 49_40X_CTX1,0.5,1.4285714285714286,0.2717948717948718,1.1041666666666667,7,13,20,195,0.2826690673828125,6.213569641113281,CTX1,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
189,DSB Iba1 49_40X_CTX2,0.3,1.0,0.2358078602620087,1.148936170212766,6,14,20,229,0.2546310424804687,3.9328575134277344,CTX2,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
190,DSB Iba1 49_40X_CTX3,0.3529411764705882,1.0,0.2371794871794871,1.0277777777777777,6,11,17,156,0.1244544982910156,2.6938438415527344,CTX3,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
191,DSB Iba1 49_40X_DG,0.2857142857142857,1.3333333333333333,0.4368932038834951,1.3235294117647058,3,11,14,103,0.551605224609375,9.508323669433594,DG,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
192,DSB Iba1 50_40X_CA1,0.0,,0.1343283582089552,1.0588235294117647,0,10,10,134,0.0375747680664062,4.307460784912109,CA1,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
193,DSB Iba1 50_40X_CA3,0.1538461538461538,2.0,0.4308943089430894,1.2325581395348837,1,12,13,123,0.2301216125488281,4.120540618896484,CA3,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
194,DSB Iba1 50_40X_CTX1,0.0,,0.0199203187250996,1.0,0,15,15,251,0.012969970703125,4.40521240234375,CTX1,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
195,DSB Iba1 50_40X_CTX2,0.0714285714285714,1.0,0.1255230125523012,1.0,1,13,14,239,0.0769615173339843,5.309867858886719,CTX2,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
196,DSB Iba1 50_40X_CTX3,0.375,1.0909090909090908,0.6,1.2947368421052632,11,21,32,205,0.3333091735839844,5.4065704345703125,CTX3,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
197,DSB Iba1 50_40X_DG,0.3333333333333333,1.0,0.2892857142857143,1.0253164556962024,4,8,12,280,0.1468658447265625,5.3466796875,DG,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
198,DSB Iba1 51_40X_CA1,0.5,1.75,0.362962962962963,1.1136363636363635,4,10,14,135,0.1934051513671875,6.226062774658203,CA1,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
199,DSB Iba1 51_40X_CA3,0.9,1.5,0.7565217391304347,1.4745762711864407,6,4,10,115,0.3226280212402344,5.831146240234375,CA3,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
200,DSB Iba1 51_40X_CTX1,0.3125,1.25,0.2307692307692307,1.0285714285714285,4,12,16,156,0.1218795776367187,4.6295166015625,CTX1,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
201,DSB Iba1 51_40X_CTX2,0.2222222222222222,1.5,0.189873417721519,1.0465116279069768,4,23,27,237,0.0920295715332031,6.738853454589844,CTX2,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
202,DSB Iba1 51_40X_CTX3,0.2592592592592592,1.1666666666666667,0.3419689119170984,1.1,6,21,27,193,0.1757621765136718,8.318710327148438,CTX3,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
203,DSB Iba1 51_40X_DG,0.6923076923076923,1.5,0.8321167883211679,1.2954545454545454,6,7,13,274,0.6318092346191406,5.675697326660156,DG,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
204,DSB Iba1 52_40X_CA1,0.4285714285714285,1.0,0.3358778625954198,1.0,3,4,7,131,0.1180648803710937,5.803680419921875,CA1,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
205,DSB Iba1 52_40X_CA3,0.5714285714285714,1.0,0.5046728971962616,1.3170731707317074,4,3,7,107,0.189971923828125,4.754543304443359,CA3,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
206,DSB Iba1 52_40X_CTX1,0.0416666666666666,1.0,0.1605839416058394,1.0,1,23,24,137,0.0439643859863281,7.400226593017578,CTX1,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
207,DSB Iba1 52_40X_CTX2,0.4516129032258064,1.1666666666666667,0.2831858407079646,1.103448275862069,12,19,31,226,0.1120567321777343,9.829139709472656,CTX2,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
208,DSB Iba1 52_40X_CTX3,0.3214285714285714,1.2857142857142858,0.3888888888888889,1.2173913043478262,7,21,28,216,0.1720428466796875,9.520244598388672,CTX3,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
209,DSB Iba1 52_40X_DG,0.2857142857142857,1.0,0.4144486692015209,1.1237113402061856,4,10,14,263,0.2752304077148437,7.250118255615234,DG,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
210,DSB Iba1 53_40X_CA1,0.4444444444444444,1.3333333333333333,0.6536312849162011,1.4096385542168677,3,6,9,179,0.5084037780761719,3.166675567626953,CA1,53,885,male,APP/PS1,good,passed,optimal,optimal,True
211,DSB Iba1 53_40X_CA3,1.0,1.8,1.023041474654378,1.5524475524475525,5,4,9,217,1.0701179504394531,3.109169006347656,CA3,53,885,male,APP/PS1,good,passed,optimal,optimal,True
212,DSB Iba1 53_40X_CTX1,0.7,1.2352941176470589,0.6666666666666666,1.328358208955224,17,13,30,267,0.601959228515625,6.34307861328125,CTX1,53,885,male,APP/PS1,good,passed,optimal,optimal,True
213,DSB Iba1 53_40X_CTX2,0.9615384615384616,1.5625,0.7142857142857143,1.3793103448275863,16,10,26,224,0.453948974609375,5.447483062744141,CTX2,53,885,male,APP/PS1,good,passed,optimal,optimal,True
214,DSB Iba1 53_40X_CTX3,0.631578947368421,1.3333333333333333,0.6481481481481481,1.2804878048780488,9,10,19,162,0.5223274230957031,5.113124847412109,CTX3,53,885,male,APP/PS1,good,passed,optimal,optimal,True
215,DSB Iba1 53_40X_DG,0.8823529411764706,1.5,1.255813953488372,1.7647058823529411,10,7,17,215,1.2368202209472656,3.50189208984375,DG,53,885,male,APP/PS1,good,passed,optimal,optimal,True
216,DSB Iba1 54_40X_CA1,1.0,1.5,0.4437086092715231,1.1355932203389831,4,2,6,151,0.2657890319824219,2.878093719482422,CA1,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
217,DSB Iba1 54_40X_CA3,1.0,1.3333333333333333,0.8481012658227848,1.381443298969072,3,1,4,158,0.5908012390136719,2.159595489501953,CA3,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
218,DSB Iba1 54_40X_CTX1,0.3888888888888889,1.1666666666666667,0.4324324324324324,1.1428571428571428,6,12,18,222,0.3054618835449219,5.277538299560547,CTX1,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
219,DSB Iba1 54_40X_CTX2,0.7692307692307693,1.4285714285714286,0.4855769230769231,1.2317073170731707,7,6,13,208,0.3124237060546875,4.036808013916016,CTX2,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
220,DSB Iba1 54_40X_CTX3,0.9,1.5,0.5873015873015873,1.3214285714285714,12,8,20,188,0.3346443176269531,5.405139923095703,CTX3,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
221,DSB Iba1 54_40X_DG,0.7142857142857143,1.25,0.9796610169491524,1.4166666666666667,8,6,14,295,0.8176803588867188,3.6995887756347656,DG,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
222,DSB Iba1 55_40X_CA1,0.3,1.0,0.3533333333333333,1.03921568627451,3,7,10,150,0.2303123474121093,2.3001670837402344,CA1,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
223,DSB Iba1 55_40X_CA3,0.5,1.0,0.52,1.4054054054054057,2,2,4,100,0.1957893371582031,2.3729324340820312,CA3,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
224,DSB Iba1 55_40X_CTX1,0.1,1.0,0.0534351145038167,1.0,1,9,10,131,0.0146865844726562,1.4909744262695312,CTX1,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
225,DSB Iba1 55_40X_CTX2,0.3,1.0,0.6282051282051282,1.3424657534246576,3,7,10,156,0.2610206604003906,3.5279273986816406,CTX2,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
226,DSB Iba1 55_40X_CTX3,0.0,,0.1505376344086021,1.1666666666666667,0,7,7,93,0.0402450561523437,0.5558967590332031,CTX3,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
227,DSB Iba1 55_40X_DG,0.6666666666666666,1.2,0.7435064935064936,1.2513661202185793,5,4,9,307,0.6447792053222656,3.079795837402344,DG,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
228,DSB Iba1 56_40X_CA1,0.8333333333333334,1.6666666666666667,0.3905325443786982,1.137931034482759,6,6,12,168,0.2491950988769531,4.639434814453125,CA1,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
229,DSB Iba1 56_40X_CA3,0.125,1.0,0.4154929577464789,1.3111111111111111,2,14,16,142,0.2500534057617187,4.8160552978515625,CA3,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
230,DSB Iba1 56_40X_CTX1,0.6842105263157895,1.8571428571428568,0.4042553191489361,1.1343283582089552,7,12,19,188,0.1980781555175781,5.373287200927734,CTX1,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
231,DSB Iba1 56_40X_CTX2,0.5,1.3333333333333333,0.292,1.106060606060606,9,15,24,250,0.1141548156738281,5.4096221923828125,CTX2,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
232,DSB Iba1 56_40X_CTX3,0.2352941176470588,1.0,0.275,1.1,8,26,34,200,0.0967025756835937,3.869056701660156,CTX3,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
233,DSB Iba1 56_40X_DG,0.7894736842105263,1.5,0.6119402985074627,1.3553719008264462,10,9,19,268,0.3398895263671875,5.302715301513672,DG,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
234,DSB Iba1 57_40X_CA1,0.4615384615384615,1.5,0.2692307692307692,1.0888888888888888,4,9,13,182,0.1595497131347656,2.5580406188964844,CA1,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
235,DSB Iba1 57_40X_CA3,0.6153846153846154,1.1428571428571428,0.7417582417582418,1.4516129032258065,7,6,13,182,0.38604736328125,5.088138580322266,CA3,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
236,DSB Iba1 57_40X_CTX1,0.6153846153846154,1.1428571428571428,0.174074074074074,1.0930232558139534,7,6,13,270,0.1039505004882812,1.7485618591308594,CTX1,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
