index,filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal,tissue_location,staining_id,animal_id,sex,genotype,dna_damage_stain_quality_manual,manual_qc,glia_stain_quality_auto,dna_damage_stain_quality_auto,staining_qc_passed
51,DSB Iba1 24_40X_CTX2,0.3181818181818182,1.0,0.1605351170568562,1.0212765957446808,7,15,22,299,0.096893310546875,3.3802032470703125,CTX2,24,887,male,APP/PS1,good,passed,optimal,optimal,True
52,DSB Iba1 24_40X_CTX3,0.0555555555555555,1.0,0.175438596491228,1.0810810810810811,1,17,18,228,0.0979423522949218,1.4982223510742188,CTX3,24,887,male,APP/PS1,good,passed,optimal,optimal,True
53,DSB Iba1 24_40X_DG,0.1428571428571428,1.0,0.087431693989071,1.0666666666666669,1,6,7,183,0.0400543212890625,0.8672714233398438,DG,24,887,male,APP/PS1,good,passed,optimal,optimal,True
54,DSB Iba1 25_40X_CA1,0.875,1.75,0.7716049382716049,1.3440860215053765,4,4,8,162,0.4874229431152344,3.17068099975586,CA1,25,2014,male,APP/PS1,good,passed,optimal,optimal,True
55,DSB Iba1 25_40X_CA3,1.1111111111111112,1.4285714285714286,0.785234899328859,1.5,7,2,9,149,0.4986763000488281,2.813243865966797,CA3,25,2014,male,APP/PS1,good,passed,optimal,optimal,True
56,DSB Iba1 25_40X_CTX1,0.375,1.0,0.4176470588235294,1.0597014925373134,9,15,24,170,0.2181053161621093,3.438568115234375,CTX1,25,2014,male,APP/PS1,good,passed,optimal,optimal,True
57,DSB Iba1 25_40X_CTX2,0.92,1.6428571428571428,0.7029702970297029,1.405940594059406,14,11,25,202,0.3881454467773437,6.374835968017578,CTX2,25,2014,male,APP/PS1,good,passed,optimal,optimal,True
58,DSB Iba1 25_40X_CTX3,0.625,1.6666666666666667,0.8539823008849557,1.484615384615385,3,5,8,226,0.5010604858398438,2.7411460876464844,CTX3,25,2014,male,APP/PS1,good,passed,optimal,optimal,True
59,DSB Iba1 25_40X_DG,1.1666666666666667,1.5555555555555556,1.4242424242424243,1.692,9,3,12,297,1.6371726989746094,3.351020812988281,DG,25,2014,male,APP/PS1,good,passed,optimal,optimal,True
60,DSB Iba1 26_40X_CA1,1.0,1.6,0.4470588235294118,1.2666666666666666,5,3,8,85,0.2736091613769531,5.84564208984375,CA1,26,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
61,DSB Iba1 26_40X_CA3,1.1666666666666667,1.1666666666666667,0.45,1.125,6,0,6,40,0.4375457763671875,6.870269775390625,CA3,26,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
62,DSB Iba1 26_40X_CTX1,0.3529411764705882,1.2,0.4782608695652174,1.2622950819672132,5,12,17,161,0.81024169921875,11.133575439453123,CTX1,26,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
63,DSB Iba1 26_40X_CTX2,0.4347826086956521,1.1111111111111112,0.3273809523809524,1.25,9,14,23,168,0.482177734375,13.045120239257812,CTX2,26,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
64,DSB Iba1 26_40X_CTX3,0.7741935483870968,1.5,0.5579710144927537,1.3275862068965518,16,15,31,138,0.7335662841796875,27.424240112304688,CTX3,26,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
65,DSB Iba1 26_40X_DG,0.5,2.0,0.3548387096774194,1.2222222222222223,2,6,8,93,0.4869461059570312,7.449054718017578,DG,26,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
66,DSB Iba1 27_40X_DG,1.0,2.0,0.9797979797979798,1.7017543859649122,2,2,4,99,0.9477615356445312,1.7447471618652344,DG,27,147,female,APP/PS1,poor,passed,optimal,optimal,True
67,DSB Iba1 28_40X_CA1,0.0,,0.7142857142857143,1.2037037037037035,0,2,2,91,0.469970703125,2.5665283203125,CA1,28,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
68,DSB Iba1 28_40X_CA3,0.0,,0.4096385542168674,1.2142857142857142,0,2,2,83,0.3864288330078125,2.448272705078125,CA3,28,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
69,DSB Iba1 28_40X_CTX1,0.1666666666666666,1.0,0.3255813953488372,1.0,1,5,6,129,0.5664825439453125,3.2138824462890625,CTX1,28,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
70,DSB Iba1 28_40X_CTX2,0.7692307692307693,1.6666666666666667,0.4700854700854701,1.25,6,7,13,233,0.22430419921875,2.5005340576171875,CTX2,28,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
71,DSB Iba1 28_40X_CTX3,0.75,1.125,0.788135593220339,1.3676470588235294,8,4,12,236,0.3245353698730469,2.412891387939453,CTX3,28,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
72,DSB Iba1 28_40X_DG,1.6153846153846154,1.75,1.6771653543307086,1.9722222222222223,12,1,13,254,1.7148971557617188,7.0148468017578125,DG,28,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
73,DSB Iba1 29_40X_CA1,1.1,1.5714285714285714,0.5878378378378378,1.1756756756756757,7,3,10,148,0.3452301025390625,2.208709716796875,CA1,29,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
74,DSB Iba1 29_40X_CA3,1.0,1.25,0.5234375,1.2407407407407407,4,1,5,128,0.3023147583007812,1.9129753112792969,CA3,29,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
75,DSB Iba1 29_40X_CTX1,0.95,1.7272727272727273,0.4953271028037383,1.1910112359550562,11,9,20,214,0.3643989562988281,5.022335052490234,CTX1,29,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
76,DSB Iba1 29_40X_CTX2,1.2173913043478262,1.5555555555555556,0.8125,1.352,18,5,23,208,0.551605224609375,7.678985595703125,CTX2,29,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
77,DSB Iba1 29_40X_CTX3,0.6875,1.2222222222222223,0.4450261780104712,1.1971830985915493,9,7,16,191,0.197601318359375,3.7689208984375,CTX3,29,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
78,DSB Iba1 29_40X_DG,1.2,1.5,0.8356164383561644,1.3118279569892473,4,1,5,292,0.8409500122070312,2.2146224975585938,DG,29,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
79,DSB Iba1 30_40X_CA1,0.0,,0.4740740740740741,1.2549019607843137,0,6,6,135,0.1756668090820312,1.6625404357910156,CA1,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
80,DSB Iba1 30_40X_CA3,0.25,1.0,0.6982758620689655,1.4727272727272729,1,3,4,116,0.3167152404785156,1.3019561767578125,CA3,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
81,DSB Iba1 30_40X_CTX1,0.5909090909090909,1.625,0.3442622950819672,1.0909090909090908,8,14,22,244,0.2023696899414062,2.780723571777344,CTX1,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
82,DSB Iba1 30_40X_CTX2,0.4,1.6,0.3962264150943396,1.206896551724138,5,15,20,265,0.2282142639160156,2.3637771606445312,CTX2,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
83,DSB Iba1 30_40X_CTX3,0.6428571428571429,1.2857142857142858,0.2608695652173913,1.125,7,7,14,207,0.1043319702148437,1.4829635620117188,CTX3,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
84,DSB Iba1 30_40X_DG,0.5,1.5,0.7785467128027682,1.347305389221557,2,4,6,289,0.5678176879882812,2.1762847900390625,DG,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
85,DSB Iba1 31_40X_CA1,1.3,1.8571428571428568,0.7245508982035929,1.3010752688172045,7,3,10,167,0.3924369812011719,3.847122192382813,CA1,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
86,DSB Iba1 31_40X_CA3,1.0,1.0,0.8195121951219512,1.3658536585365857,1,0,1,205,0.6452560424804688,1.217937469482422,CA3,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
87,DSB Iba1 31_40X_CTX1,0.5,1.4,0.3318181818181818,1.0579710144927537,5,9,14,220,0.1832008361816406,3.5140037536621094,CTX1,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
88,DSB Iba1 31_40X_CTX2,0.4666666666666667,1.1666666666666667,0.4384615384615384,1.1515151515151516,6,9,15,260,0.2105712890625,2.959632873535156,CTX2,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
89,DSB Iba1 31_40X_CTX3,0.75,1.3333333333333333,0.625,1.2804878048780488,9,7,16,168,0.3072738647460937,3.2898902893066406,CTX3,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
90,DSB Iba1 31_40X_DG,0.9166666666666666,1.8333333333333333,1.1833333333333331,1.6608187134502923,6,6,12,240,0.8093833923339844,3.90176773071289,DG,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
91,DSB Iba1 32_40X_CA1,0.3125,1.25,0.6303030303030303,1.3866666666666667,4,12,16,165,0.3122329711914062,14.134979248046877,CA1,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
92,DSB Iba1 32_40X_CA3,1.0,1.7,1.1696428571428572,1.8450704225352117,10,7,17,112,0.6804466247558594,14.082717895507812,CA3,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
93,DSB Iba1 32_40X_CTX1,0.4864864864864865,1.3846153846153846,0.5758620689655173,1.3046875,13,24,37,290,0.3292083740234375,14.151763916015623,CTX1,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
94,DSB Iba1 32_40X_CTX2,0.8979591836734694,1.5172413793103448,0.7142857142857143,1.4516129032258065,29,20,49,251,0.4338264465332031,17.71411895751953,CTX2,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
95,DSB Iba1 32_40X_CTX3,0.7575757575757576,1.3888888888888888,0.8505154639175257,1.6176470588235294,18,15,33,194,0.357818603515625,10.771465301513672,CTX3,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
96,DSB Iba1 32_40X_DG,0.78,1.5,0.4935622317596566,1.4556962025316456,26,24,50,233,0.4597663879394531,27.629661560058597,DG,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
97,DSB Iba1 33_40X_CA1,1.0,1.6666666666666667,0.6308724832214765,1.205128205128205,3,2,5,149,0.3518104553222656,2.395153045654297,CA1,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
98,DSB Iba1 33_40X_CA3,0.7777777777777778,1.4,0.8263157894736842,1.3418803418803418,5,4,9,189,0.6498336791992188,1.8873214721679688,CA3,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
99,DSB Iba1 33_40X_CTX1,0.6,1.5,0.5458333333333333,1.15929203539823,4,6,10,239,0.5475997924804688,1.194000244140625,CTX1,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
100,DSB Iba1 33_40X_CTX2,1.0769230769230769,1.5555555555555556,0.7534883720930232,1.361344537815126,9,4,13,215,0.5225181579589844,2.6653289794921875,CTX2,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
101,DSB Iba1 33_40X_CTX3,0.5,1.25,0.5595238095238095,1.205128205128205,4,6,10,168,0.3183364868164062,2.5826454162597656,CTX3,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
102,DSB Iba1 33_40X_DG,0.3333333333333333,1.0,1.138047138047138,1.515695067264574,2,4,6,297,1.3701438903808594,3.2654762268066406,DG,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
103,DSB Iba1 34_40X_CA1,1.0,1.6,0.9548872180451128,1.8405797101449275,5,3,8,133,0.7212638854980469,5.395984649658203,CA1,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
104,DSB Iba1 34_40X_CA3,1.3333333333333333,1.3333333333333333,1.3929961089494165,1.967032967032967,6,0,6,257,1.6454696655273438,4.882526397705078,CA3,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
105,DSB Iba1 34_40X_CTX1,1.0714285714285714,1.5,0.7763157894736842,1.396449704142012,20,8,28,304,0.8446693420410156,6.429195404052734,CTX1,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
106,DSB Iba1 34_40X_CTX2,0.675,1.5,0.9310344827586208,1.5789473684210529,18,22,40,290,0.832366943359375,9.55486297607422,CTX2,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
107,DSB Iba1 34_40X_CTX3,1.1923076923076923,1.4761904761904765,1.0611353711790392,1.5677419354838709,21,5,26,229,1.5863418579101562,7.129859924316406,CTX3,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
108,DSB Iba1 34_40X_DG,0.782608695652174,1.2857142857142858,1.3313253012048192,1.8416666666666663,14,9,23,166,1.4467239379882812,9.005355834960938,DG,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
109,DSB Iba1 35_40X_CA1,0.7777777777777778,2.333333333333333,0.2099447513812154,1.1176470588235294,3,6,9,181,0.1296043395996093,3.268909454345703,CA1,35,305,male,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,False
110,DSB Iba1 35_40X_CA3,0.88,1.4666666666666666,0.7231638418079096,1.4382022471910112,15,10,25,177,0.4532814025878906,21.71812057495117,CA3,35,305,male,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,False
111,DSB Iba1 35_40X_CTX1,0.5909090909090909,1.3,0.2556390977443609,1.096774193548387,10,12,22,266,0.1482009887695312,4.521656036376953,CTX1,35,305,male,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,False
112,DSB Iba1 35_40X_CTX2,0.7751937984496124,1.5873015873015872,0.6167883211678832,1.4695652173913043,63,66,129,274,0.4270553588867187,49.62272644042969,CTX2,35,305,male,APP/PS1 x Neil3 KO,poor,passed,suboptimal,optimal,False
113,DSB Iba1 35_40X_CTX3,0.8461538461538461,1.5714285714285714,0.698019801980198,1.5161290322580645,42,36,78,202,0.431060791015625,36.1638069152832,CTX3,35,305,male,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,False
114,DSB Iba1 35_40X_DG,0.9175257731958762,1.6181818181818182,0.8734177215189873,1.401015228426396,55,42,97,316,0.8222579956054688,46.29859924316406,DG,35,305,male,APP/PS1 x Neil3 KO,poor,passed,suboptimal,optimal,False
115,DSB Iba1 36_40X_CA1,0.9166666666666666,1.375,0.6030150753768844,1.1214953271028036,8,4,12,198,0.6620407104492188,2.2858619689941406,CA1,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
116,DSB Iba1 36_40X_CA3,0.75,2.0,0.5774647887323944,1.1884057971014492,3,5,8,142,0.5223274230957031,1.1386871337890625,CA3,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
117,DSB Iba1 36_40X_CTX1,1.1176470588235294,1.4615384615384617,0.9079497907949792,1.4,13,4,17,239,0.8052825927734375,3.605270385742188,CTX1,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
118,DSB Iba1 36_40X_CTX2,1.3666666666666667,1.9523809523809523,0.8825910931174089,1.4248366013071896,21,9,30,247,0.7004737854003906,4.596138000488281,CTX2,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
119,DSB Iba1 36_40X_CTX3,1.5454545454545454,2.125,0.832579185520362,1.362962962962963,8,3,11,221,0.55999755859375,2.627086639404297,CTX3,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
