filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 23_40X_CA1,1.0,2.6666666666666665,0.6617647058823529,1.3043478260869565,3,5,8,136,0.5928993225097656,4.248046875
DSB Iba1 23_40X_CA3,0.875,1.75,0.6491228070175439,1.5416666666666667,4,4,8,114,0.531768798828125,2.0812034606933594
DSB Iba1 23_40X_CTX1,0.56,1.2727272727272727,0.387434554973822,1.15625,11,14,25,191,0.4361152648925781,5.792427062988281
DSB Iba1 23_40X_CTX2,0.0,,0.075,1.125,0,5,5,240,0.07200241088867188,0.7174491882324219
DSB Iba1 23_40X_CTX3,0.9090909090909091,1.25,0.7905405405405406,1.4444444444444444,8,3,11,148,0.6974220275878906,2.988147735595703
DSB Iba1 23_40X_DG,1.0,1.4545454545454546,1.122969837587007,1.4622356495468278,11,5,16,429,1.8776893615722656,7.934856414794922
DSB Iba1 24_40X_CA1,0.0,,0.5642458100558659,1.6031746031746033,0,6,6,179,0.4246711730957031,0.7791519165039062
DSB Iba1 24_40X_CA3,0.25,1.0,0.6,1.4375,1,3,4,115,0.2900123596191406,0.9073257446289062
DSB Iba1 24_40X_CTX1,0.0,,0.19337016574585636,1.2962962962962963,0,19,19,181,0.23565292358398438,1.7583847045898438
DSB Iba1 24_40X_CTX2,0.7058823529411765,1.2,0.4555984555984556,1.3563218390804597,10,7,17,259,0.5938529968261719,3.3802032470703125
DSB Iba1 24_40X_CTX3,0.07692307692307693,1.0,0.5473684210526316,1.793103448275862,1,12,13,190,0.5388259887695312,1.4982223510742188
DSB Iba1 24_40X_DG,0.0,,0.1348314606741573,1.2413793103448276,0,8,8,267,0.11806488037109375,0.8672714233398438
DSB Iba1 25_40X_CA1,1.375,1.8333333333333333,1.6158940397350994,2.259259259259259,6,2,8,151,1.3138771057128906,3.1706809997558594
DSB Iba1 25_40X_CA3,1.2222222222222223,1.375,1.9197080291970803,3.058139534883721,8,1,9,137,2.0705223083496094,2.813243865966797
DSB Iba1 25_40X_CTX1,0.56,1.2727272727272727,0.6090225563909775,1.265625,11,14,25,133,0.565338134765625,3.438568115234375
DSB Iba1 25_40X_CTX2,1.65,2.2,1.78125,2.7142857142857144,15,5,20,192,1.6091346740722656,6.374835968017578
DSB Iba1 25_40X_CTX3,1.3333333333333333,1.7142857142857142,2.2216216216216216,2.8541666666666665,7,2,9,185,1.6841888427734375,2.7411460876464844
DSB Iba1 25_40X_DG,2.1333333333333333,2.4615384615384617,2.067469879518072,2.2698412698412698,13,2,15,415,4.139518737792969,3.3510208129882812
DSB Iba1 26_40X_CA1,2.5714285714285716,3.0,3.4571428571428573,3.934959349593496,6,1,7,140,7.658481597900391,5.84564208984375
DSB Iba1 26_40X_CA3,3.6,3.6,3.796875,4.189655172413793,5,0,5,64,14.291000366210938,6.870269775390625
DSB Iba1 26_40X_CTX1,1.5,1.5,1.9553571428571428,1.990909090909091,8,0,8,112,48.142242431640625,11.133575439453125
DSB Iba1 26_40X_CTX2,1.6666666666666667,1.6666666666666667,2.411764705882353,2.4322033898305087,15,0,15,119,50.63896179199219,13.045120239257812
DSB Iba1 26_40X_CTX3,1.8181818181818181,1.8181818181818181,1.5940594059405941,1.5940594059405941,11,0,11,101,60.15052795410156,27.424240112304688
