filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB GFAP 31_40X_DG,,,0.10774410774410774,1.1428571428571428,0,0,0,297,0.21495819091796875,1.0436058044433594
DSB GFAP 32_40X_CA1,0.25,1.0,0.6640625,1.25,1,3,4,128,0.48809051513671875,1.244354248046875
DSB GFAP 32_40X_CA3,0.42857142857142855,1.5,0.9523809523809523,1.6666666666666667,2,5,7,84,0.41179656982421875,1.7009735107421875
DSB GFAP 32_40X_CTX1,0.25,1.0,0.5179856115107914,1.2,1,3,4,139,0.3204345703125,2.2357940673828125
DSB GFAP 32_40X_CTX2,1.5,3.0,0.44375,1.2033898305084745,1,1,2,160,0.2612113952636719,0.8182525634765625
DSB GFAP 32_40X_CTX3,0.0,,0.4383561643835616,1.2075471698113207,0,5,5,146,0.28400421142578125,1.7248153686523438
DSB GFAP 32_40X_DG,0.4,1.0,1.3628048780487805,1.5308219178082192,2,3,5,328,1.9610404968261719,2.8168678283691406
DSB GFAP 34_40X_CA1,0.16666666666666666,1.0,0.6842105263157895,1.2580645161290323,1,5,6,114,0.3895759582519531,1.6398429870605469
DSB GFAP 34_40X_CA3,0.23076923076923078,1.0,0.6518987341772152,1.197674418604651,3,10,13,158,0.4401206970214844,4.219818115234375
DSB GFAP 34_40X_CTX1,0.4,1.0,0.45528455284552843,1.12,2,3,5,123,0.24042129516601562,2.090930938720703
DSB GFAP 34_40X_CTX2,0.21428571428571427,1.5,0.6695652173913044,1.3275862068965518,2,12,14,115,0.41790008544921875,4.2514801025390625
DSB GFAP 34_40X_CTX3,0.0,,0.3333333333333333,1.1785714285714286,0,5,5,99,0.12559890747070312,0.8382797241210938
DSB GFAP 34_40X_DG,0.4166666666666667,1.0,1.0970350404312668,1.4587813620071686,5,7,12,371,1.2286186218261719,3.5940170288085938
DSB GFAP 35_40X_CA1,1.0,1.6,1.4294871794871795,2.23,5,3,8,156,0.7592201232910156,2.766895294189453
DSB GFAP 35_40X_CA3,0.0,,1.991304347826087,2.5875706214689265,0,2,2,230,1.8665313720703125,1.1099815368652344
DSB GFAP 35_40X_CTX1,1.1666666666666667,1.75,1.1567164179104477,1.7514124293785311,4,2,6,268,1.0667800903320312,3.0511856079101562
DSB GFAP 35_40X_CTX2,0.625,1.25,0.9540229885057471,1.5809523809523809,4,4,8,174,0.7576942443847656,4.268169403076172
DSB GFAP 35_40X_CTX3,1.2222222222222223,1.5714285714285714,1.11660777385159,1.6808510638297873,7,2,9,283,0.9763717651367188,4.068756103515625
DSB GFAP 35_40X_DG,0.631578947368421,1.3333333333333333,1.0459016393442624,1.5047169811320755,9,10,19,304,1.0101318359375,4.887294769287109
DSB GFAP 36_40X_CA1,0.6,1.0,1.1604938271604939,1.709090909090909,3,2,5,162,0.7757186889648438,1.132965087890625
DSB GFAP 36_40X_CA3,0.3333333333333333,1.0,1.1610169491525424,1.7125,1,2,3,118,0.7544517517089844,1.0608673095703125
DSB GFAP 36_40X_CTX1,0.9090909090909091,1.6666666666666667,1.0512820512820513,1.64,6,5,11,234,0.8372306823730469,0.9889602661132812
DSB GFAP 36_40X_CTX2,0.6666666666666666,2.0,0.89272030651341,1.412121212121212,1,2,3,261,0.8463859558105469,0.8540153503417969
DSB GFAP 36_40X_CTX3,0.7777777777777778,1.75,0.9640718562874252,1.5188679245283019,4,5,9,167,0.6317138671875,1.8036842346191406
DSB GFAP 36_40X_DG,1.0,1.4,1.396551724137931,1.6701030927835052,5,2,7,347,2.051258087158203,1.7085075378417969
DSB GFAP 37_40X_CA1,0.75,1.5,1.0,1.6666666666666667,2,2,4,165,0.5885124206542969,1.1289596557617188
DSB GFAP 37_40X_CA3,0.0,,0.9097222222222222,1.6794871794871795,0,2,2,144,0.6216049194335938,1.7892837524414062
DSB GFAP 37_40X_CTX1,0.5,1.0,0.9586776859504132,1.7984496124031009,1,1,2,242,0.7290840148925781,0.5955696105957031
DSB GFAP 37_40X_CTX2,2.4285714285714284,2.8333333333333335,1.5023923444976077,2.0657894736842106,6,1,7,209,1.3710975646972656,3.1171798706054688
DSB GFAP 37_40X_CTX3,1.5,1.5,1.1810344827586208,1.8513513513513513,2,0,2,232,0.8403778076171875,0.6228446960449219
DSB GFAP 37_40X_DG,2.4285714285714284,2.8333333333333335,1.3513513513513513,1.7786561264822134,6,1,7,332,1.6660690307617188,2.6300430297851562
DSB GFAP 38_40X_CA1,1.25,1.6666666666666667,0.5714285714285714,1.1428571428571428,3,1,4,98,0.24175643920898438,1.3042449951171875
DSB GFAP 38_40X_CA3,,,0.7236842105263158,1.4102564102564104,0,0,0,76,0.2692222595214844,0.30975341796875
DSB GFAP 38_40X_CTX1,0.75,1.0,0.68,1.1971830985915493,3,1,4,125,0.4108428955078125,1.5527725219726562
DSB GFAP 38_40X_CTX2,0.6666666666666666,2.0,0.5925925925925926,1.3114754098360655,1,2,3,135,0.348663330078125,1.5630722045898438
DSB GFAP 38_40X_CTX3,1.0,1.0,0.4807692307692308,1.0869565217391304,1,0,1,104,0.20284652709960938,0.36525726318359375
DSB GFAP 38_40X_DG,1.0,2.0,1.1885714285714286,1.5350553505535056,2,2,4,350,1.3154029846191406,1.8080711364746094
DSB GFAP 39_40X_CA1,1.0,1.5,1.1071428571428572,1.55,2,1,3,140,0.7637977600097656,1.0892868041992188
DSB GFAP 39_40X_CA3,1.0,1.6666666666666667,1.2524271844660195,1.8428571428571427,3,2,5,103,0.6591796875,1.8500328063964844
DSB GFAP 39_40X_CTX1,1.5,1.5,0.7463414634146341,1.3539823008849559,4,0,4,205,0.4763603210449219,0.9486198425292969
DSB GFAP 39_40X_CTX2,0.5,1.0,0.7465753424657534,1.3132530120481927,1,1,2,146,0.4291534423828125,0.7303237915039062
DSB GFAP 39_40X_CTX3,0.3333333333333333,1.0,0.6870229007633588,1.25,1,2,3,131,0.30727386474609375,0.7608413696289062
DSB GFAP 39_40X_DG,0.9375,1.6666666666666667,1.2253886010362693,1.5209003215434083,9,7,16,386,1.2410163879394531,4.325294494628906
DSB GFAP 40_40X_CA1,1.0,1.6153846153846154,1.19921875,1.8606060606060606,13,8,21,255,0.8942604064941406,4.960727691650391
DSB GFAP 40_40X_CA3,0.7777777777777778,1.4,1.744186046511628,2.4193548387096775,5,4,9,129,0.7731437683105469,3.10516357421875
DSB GFAP 40_40X_DG,0.9444444444444444,1.8888888888888888,0.754601226993865,1.490909090909091,9,9,18,326,1.119232177734375,9.813499450683594
DSB GFAP 41_40X_CA1,1.8333333333333333,1.8333333333333333,0.504,1.2115384615384615,6,0,6,124,0.29201507568359375,3.000640869140625
DSB GFAP 41_40X_CA3,0.5,1.0,0.7295918367346939,1.2882882882882882,1,1,2,196,0.6802558898925781,1.0973930358886719
DSB GFAP 41_40X_CTX1,0.0,,0.6309523809523809,1.2183908045977012,0,7,7,168,0.3640174865722656,3.32183837890625
DSB GFAP 41_40X_CTX2,0.375,1.0,0.4772727272727273,1.0769230769230769,3,5,8,176,0.2780914306640625,2.9943466186523438
DSB GFAP 41_40X_CTX3,0.2,1.0,0.4662576687116564,1.1692307692307693,1,4,5,163,0.2598762512207031,2.0363807678222656
