filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 23_40X_CA3,1.0,1.75,0.7087378640776699,1.5208333333333333,4,3,7,103,0.531768798828125,2.0812034606933594
DSB Iba1 23_40X_CTX1,0.5185185185185185,1.2727272727272727,0.41304347826086957,1.1343283582089552,11,16,27,184,0.4361152648925781,5.792427062988281
DSB Iba1 23_40X_CTX2,0.0,,0.09714285714285714,1.1333333333333333,0,4,4,175,0.07200241088867188,0.7174491882324219
DSB Iba1 23_40X_CTX3,0.8333333333333334,1.25,0.841726618705036,1.4625,8,4,12,139,0.6974220275878906,2.988147735595703
DSB Iba1 23_40X_DG,1.0,1.8,1.205298013245033,1.5230125523012552,5,4,9,301,1.8776893615722656,7.934856414794922
DSB Iba1 24_40X_CA1,0.0,,0.6234567901234568,1.6031746031746033,0,7,7,162,0.4246711730957031,0.7791519165039062
DSB Iba1 24_40X_CA3,0.25,1.0,0.5803571428571429,1.3829787234042554,1,3,4,112,0.2900123596191406,0.9073257446289062
DSB Iba1 24_40X_CTX1,0.0,,0.23863636363636365,1.2727272727272727,0,16,16,176,0.23565292358398438,1.7583847045898438
DSB Iba1 24_40X_CTX2,0.5217391304347826,1.3333333333333333,0.46875,1.348314606741573,9,14,23,256,0.5938529968261719,3.3802032470703125
DSB Iba1 24_40X_CTX3,0.1875,1.0,0.5373134328358209,1.7704918032786885,3,13,16,201,0.5388259887695312,1.4982223510742188
DSB Iba1 24_40X_DG,0.14285714285714285,1.0,0.16336633663366337,1.2692307692307692,1,6,7,202,0.11806488037109375,0.8672714233398438
DSB Iba1 25_40X_CA1,1.2222222222222223,1.8333333333333333,1.5838926174496644,2.185185185185185,6,3,9,149,1.3138771057128906,3.1706809997558594
DSB Iba1 25_40X_CA3,1.2222222222222223,1.5714285714285714,1.7724137931034483,2.8241758241758244,7,2,9,145,2.0705223083496094,2.813243865966797
DSB Iba1 25_40X_CTX1,0.7142857142857143,1.3636363636363635,0.583941605839416,1.2307692307692308,11,10,21,137,0.565338134765625,3.438568115234375
DSB Iba1 25_40X_CTX2,1.5833333333333333,2.7142857142857144,1.766839378238342,2.623076923076923,14,10,24,193,1.6091346740722656,6.374835968017578
DSB Iba1 25_40X_CTX3,1.5,2.4,2.0095238095238095,2.8133333333333335,5,3,8,210,1.6841888427734375,2.7411460876464844
DSB Iba1 25_40X_DG,2.0,2.3636363636363638,2.248407643312102,2.4599303135888504,11,2,13,314,4.139518737792969,3.3510208129882812
DSB Iba1 26_40X_CA1,2.9166666666666665,3.1818181818181817,3.0927835051546393,3.5294117647058822,11,1,12,97,7.658481597900391,5.84564208984375
DSB Iba1 26_40X_CA3,6.166666666666667,6.166666666666667,4.346153846153846,4.708333333333333,6,0,6,52,14.291000366210938,6.870269775390625
DSB Iba1 26_40X_CTX1,2.4166666666666665,2.4166666666666665,2.8,2.826923076923077,12,0,12,105,48.142242431640625,11.133575439453125
DSB Iba1 26_40X_CTX2,2.3333333333333335,2.3333333333333335,2.663265306122449,2.663265306122449,18,0,18,98,50.63896179199219,13.045120239257812
DSB Iba1 26_40X_CTX3,2.7333333333333334,2.8275862068965516,2.3055555555555554,2.3271028037383177,29,1,30,108,60.15052795410156,27.424240112304688
DSB Iba1 26_40X_DG,4.545454545454546,4.545454545454546,3.785234899328859,4.147058823529412,11,0,11,149,15.996170043945312,7.449054718017578
DSB Iba1 27_40X_DG,3.0,3.0,2.108910891089109,2.2421052631578946,3,0,3,101,37.166595458984375,1.7447471618652344
DSB Iba1 28_40X_CA1,0.0,,1.1587301587301588,1.697674418604651,0,2,2,63,1.17950439453125,2.5665283203125
DSB Iba1 28_40X_CA3,1.0,1.0,0.6133333333333333,1.3529411764705883,2,0,2,75,1.036834716796875,2.448272705078125
DSB Iba1 28_40X_CTX1,0.5,1.5,0.7339449541284404,1.509433962264151,2,4,6,109,1.6277313232421875,3.2138824462890625
DSB Iba1 28_40X_CTX2,0.8461538461538461,1.8333333333333333,0.92018779342723,1.96,6,7,13,213,0.6724357604980469,2.5005340576171875
DSB Iba1 28_40X_CTX3,1.0,1.3333333333333333,1.2710280373831775,1.8630136986301369,9,3,12,214,0.9607315063476562,2.412891387939453
DSB Iba1 28_40X_DG,2.0833333333333335,2.272727272727273,2.7451737451737452,2.9873949579831933,11,1,12,259,4.607105255126953,7.0148468017578125
DSB Iba1 29_40X_CA1,1.4444444444444444,1.8571428571428572,0.8074074074074075,1.3132530120481927,7,2,9,135,0.8039474487304688,2.208709716796875
DSB Iba1 29_40X_CA3,1.0,1.25,0.6416666666666667,1.4,4,1,5,120,0.6873130798339844,1.9129753112792969
DSB Iba1 29_40X_CTX1,1.0952380952380953,1.9166666666666667,0.8080808080808081,1.509433962264151,12,9,21,198,0.9842872619628906,5.022335052490234
DSB Iba1 29_40X_CTX2,1.3636363636363635,1.875,1.1959798994974875,1.7246376811594204,16,6,22,199,1.3653755187988281,7.678985595703125
DSB Iba1 29_40X_CTX3,1.0714285714285714,1.3636363636363635,0.6011560693641619,1.3333333333333333,11,3,14,173,0.4662513732910156,3.7689208984375
DSB Iba1 29_40X_DG,1.2,1.5,1.2078853046594982,1.5896226415094339,4,1,5,279,2.083301544189453,2.2146224975585938
DSB Iba1 30_40X_CA1,0.0,,0.5572519083969466,1.3518518518518519,0,7,7,131,0.42133331298828125,1.6625404357910156
DSB Iba1 30_40X_CA3,0.8,1.3333333333333333,0.7980769230769231,1.537037037037037,3,2,5,104,0.7200241088867188,1.3019561767578125
DSB Iba1 30_40X_CTX1,1.0,2.1,0.4790697674418605,1.2409638554216869,10,11,21,215,0.49762725830078125,2.7807235717773438
DSB Iba1 30_40X_CTX2,0.631578947368421,1.5,0.5720338983050848,1.3235294117647058,8,11,19,236,0.5642890930175781,2.3637771606445312
DSB Iba1 30_40X_CTX3,0.8333333333333334,1.6666666666666667,0.37948717948717947,1.3703703703703705,6,6,12,195,0.2711296081542969,1.4829635620117188
