filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 30_40X_DG,0.6,1.5,0.8535714285714285,1.3976608187134503,2,3,5,279,0.5678176879882812,2.1762847900390625
DSB Iba1 31_40X_CA1,1.2727272727272727,1.75,0.8410596026490066,1.3655913978494623,8,3,11,151,0.3924369812011719,3.8471221923828125
DSB Iba1 31_40X_CA3,0.5,1.0,0.8652849740932642,1.3916666666666666,1,1,2,193,0.6452560424804688,1.2179374694824219
DSB Iba1 31_40X_CTX1,0.5,1.4,0.37185929648241206,1.0724637681159421,5,9,14,199,0.18320083618164062,3.5140037536621094
DSB Iba1 31_40X_CTX2,0.5,1.1666666666666667,0.48559670781893005,1.1683168316831682,6,8,14,243,0.2105712890625,2.9596328735351562
DSB Iba1 31_40X_CTX3,0.7142857142857143,1.25,0.6666666666666666,1.3012048192771084,8,6,14,162,0.30727386474609375,3.2898902893066406
DSB Iba1 31_40X_DG,1.25,2.142857142857143,1.3895582329317269,1.7743589743589743,7,5,12,249,0.8093833923339844,3.9017677307128906
DSB Iba1 32_40X_CA1,0.35,1.1666666666666667,0.7073170731707317,1.5064935064935066,6,14,20,164,0.31223297119140625,14.134979248046875
DSB Iba1 32_40X_CA3,1.08,1.9285714285714286,1.2835820895522387,1.8695652173913044,14,11,25,134,0.6804466247558594,14.082717895507812
DSB Iba1 32_40X_CTX1,0.55,1.375,0.5821428571428572,1.304,16,24,40,280,0.3292083740234375,14.151763916015625
DSB Iba1 32_40X_CTX2,0.9818181818181818,1.6363636363636365,0.7679324894514767,1.4918032786885247,33,22,55,237,0.4338264465332031,17.71411895751953
DSB Iba1 32_40X_CTX3,0.71875,1.2777777777777777,0.9354838709677419,1.5963302752293578,18,14,32,186,0.357818603515625,10.771465301513672
DSB Iba1 32_40X_DG,0.8775510204081632,1.7916666666666667,0.5542635658914729,1.5376344086021505,24,25,49,258,0.4597663879394531,27.629661560058594
DSB Iba1 33_40X_CA1,1.0,1.5,0.6619718309859155,1.205128205128205,4,2,6,142,0.3518104553222656,2.395153045654297
DSB Iba1 33_40X_CA3,0.7777777777777778,1.4,0.8556149732620321,1.3675213675213675,5,4,9,187,0.6498336791992188,1.8873214721679688
DSB Iba1 33_40X_CTX1,0.6,1.5,0.5874439461883408,1.1592920353982301,4,6,10,223,0.5475997924804688,1.194000244140625
DSB Iba1 33_40X_CTX2,1.2142857142857142,1.7,0.7980295566502463,1.396551724137931,10,4,14,203,0.5225181579589844,2.6653289794921875
DSB Iba1 33_40X_CTX3,0.5555555555555556,1.25,0.6153846153846154,1.2151898734177216,4,5,9,156,0.31833648681640625,2.5826454162597656
DSB Iba1 33_40X_DG,0.42857142857142855,1.0,1.298360655737705,1.6363636363636365,3,4,7,305,1.3701438903808594,3.2654762268066406
DSB Iba1 34_40X_CA1,1.5833333333333333,2.375,1.163265306122449,1.9655172413793103,8,4,12,147,0.7212638854980469,5.395984649658203
DSB Iba1 34_40X_CA3,1.3333333333333333,1.3333333333333333,1.5862068965517242,2.134020618556701,6,0,6,261,1.6454696655273438,4.882526397705078
DSB Iba1 34_40X_CTX1,0.96875,1.55,0.8489932885906041,1.4540229885057472,20,12,32,298,0.8446693420410156,6.429195404052734
DSB Iba1 34_40X_CTX2,0.868421052631579,1.5714285714285714,1.0610687022900764,1.6646706586826348,21,17,38,262,0.832366943359375,9.554862976074219
DSB Iba1 34_40X_CTX3,1.3448275862068966,1.56,1.212962962962963,1.6903225806451614,25,4,29,216,1.5863418579101562,7.129859924316406
DSB Iba1 34_40X_DG,0.96,1.5,1.64321608040201,2.1233766233766236,16,9,25,199,1.4467239379882812,9.005355834960938
DSB Iba1 35_40X_CA1,0.7,2.3333333333333335,0.22857142857142856,1.1428571428571428,3,7,10,175,0.12960433959960938,3.268909454345703
DSB Iba1 35_40X_CA3,1.0,1.7647058823529411,0.7732558139534884,1.4777777777777779,17,13,30,172,0.4532814025878906,21.718120574951172
DSB Iba1 35_40X_CTX1,0.5909090909090909,1.3,0.2839506172839506,1.0952380952380953,10,12,22,243,0.14820098876953125,4.521656036376953
DSB Iba1 35_40X_CTX2,0.8257575757575758,1.6515151515151516,0.6627906976744186,1.5405405405405406,66,66,132,258,0.42705535888671875,49.62272644042969
DSB Iba1 35_40X_CTX3,0.9358974358974359,1.7380952380952381,0.7696335078534031,1.5806451612903225,42,36,78,191,0.431060791015625,36.1638069152832
DSB Iba1 35_40X_DG,1.0,1.6379310344827587,0.9829931972789115,1.5210526315789474,58,37,94,293,0.8222579956054688,46.29859924316406
DSB Iba1 36_40X_CA1,1.0,1.375,0.6993865030674846,1.1875,8,3,11,163,0.6620407104492188,2.2858619689941406
DSB Iba1 36_40X_CA3,0.8571428571428571,2.0,0.7829457364341085,1.3466666666666667,3,4,7,129,0.5223274230957031,1.1386871337890625
DSB Iba1 36_40X_CTX1,1.25,1.5384615384615385,0.9866666666666667,1.4230769230769231,13,3,16,225,0.8052825927734375,3.6052703857421875
DSB Iba1 36_40X_CTX2,1.4,2.0,0.9322033898305084,1.4473684210526316,21,9,30,236,0.7004737854003906,4.596138000488281
DSB Iba1 36_40X_CTX3,1.7,2.125,0.9545454545454546,1.4538461538461538,8,2,10,198,0.55999755859375,2.627086639404297
DSB Iba1 36_40X_DG,1.4285714285714286,1.6666666666666667,1.3345724907063197,1.6775700934579438,6,1,7,268,1.6710281372070312,1.8873214721679688
DSB Iba1 37_40X_CA1,0.42857142857142855,1.0,0.514792899408284,1.1917808219178083,3,4,7,169,0.3253936767578125,1.4169692993164062
DSB Iba1 37_40X_CA3,0.09090909090909091,1.0,0.6620689655172414,1.6271186440677967,1,10,11,145,0.40721893310546875,3.2583236694335938
DSB Iba1 37_40X_CTX1,0.9375,1.3636363636363635,0.5604838709677419,1.1982758620689655,11,5,16,248,0.4077911376953125,2.8922080993652344
DSB Iba1 37_40X_CTX2,0.8076923076923077,1.75,0.7454545454545455,1.3486842105263157,12,14,26,275,0.6011009216308594,6.322193145751953
DSB Iba1 37_40X_CTX3,0.8333333333333334,1.3636363636363635,0.7624309392265194,1.2897196261682242,22,14,36,181,0.5366325378417969,5.6529998779296875
DSB Iba1 37_40X_DG,0.0,,1.1061946902654867,1.5923566878980893,0,8,8,224,1.0011672973632812,2.9592514038085938
DSB Iba1 38_40X_DG,0.875,1.4,0.8305084745762712,1.53125,5,3,8,59,0.4906654357910156,1.7245292663574219
DSB Iba1 39_40X_CA1,1.0,2.0,0.6016949152542372,1.109375,3,3,6,118,0.3540992736816406,1.2140274047851562
DSB Iba1 39_40X_CA3,0.6,1.0,0.7064220183486238,1.2833333333333334,3,2,5,109,0.4584312438964844,1.1082649230957031
DSB Iba1 39_40X_CTX1,0.4,1.0,0.33727810650887574,1.0555555555555556,2,3,5,169,0.18901824951171875,0.3711700439453125
DSB Iba1 39_40X_CTX2,0.125,1.0,0.31100478468899523,1.0833333333333333,1,7,8,209,0.1605987548828125,0.34961700439453125
DSB Iba1 39_40X_CTX3,0.75,1.5,0.2236842105263158,1.0303030303030303,2,2,4,152,0.09870529174804688,0.2208709716796875
DSB Iba1 39_40X_DG,1.0,1.2857142857142858,0.7692307692307693,1.3475177304964538,7,2,9,247,0.605010986328125,1.7183303833007812
DSB Iba1 40_40X_CA1,0.5,1.0,0.3722627737226277,1.108695652173913,2,2,4,137,0.218963623046875,1.3429641723632812
DSB Iba1 40_40X_CA3,0.625,1.0,0.6206896551724138,1.2272727272727273,5,3,8,87,0.24929046630859375,1.7145156860351562
DSB Iba1 40_40X_CTX1,1.0,1.6666666666666667,0.5853658536585366,1.2972972972972974,12,8,20,164,0.3066062927246094,3.7994384765625
DSB Iba1 40_40X_CTX2,0.6923076923076923,1.2857142857142858,0.5220125786163522,1.0921052631578947,7,6,13,159,0.22096633911132812,3.7548065185546875
DSB Iba1 40_40X_CTX3,1.2272727272727273,1.4210526315789473,0.585635359116022,1.2183908045977012,19,3,22,181,0.2966880798339844,4.794597625732422
DSB Iba1 40_40X_DG,1.6,2.0,1.0830449826989619,1.455813953488372,4,1,5,289,0.9131431579589844,0.7130622863769531
DSB Iba1 41_40X_CA1,0.5,1.0,0.6037735849056604,1.0786516853932584,2,2,4,159,0.3262519836425781,0.4645347595214844
DSB Iba1 41_40X_CA3,0.0,,0.4230769230769231,1.2941176470588236,0,4,4,104,0.18768310546875,0.6657600402832031
DSB Iba1 41_40X_CTX1,,,0.09027777777777778,1.0,0,0,0,144,0.026988983154296875,0.01621246337890625
DSB Iba1 41_40X_CTX2,0.0,,0.11855670103092783,1.0454545454545454,0,6,6,194,0.027561187744140625,0.2507209777832031
DSB Iba1 41_40X_CTX3,0.6,1.0,0.13380281690140844,1.0,3,2,5,142,0.03032684326171875,0.83465576171875
DSB Iba1 41_40X_DG,1.0,1.2,1.0524590163934426,1.4524886877828054,5,1,6,305,0.9310722351074219,0.9260177612304688
DSB Iba1 42_40X_CA1,1.6666666666666667,1.6666666666666667,0.39864864864864863,1.0727272727272728,3,0,3,148,0.23069381713867188,0.5733489990234375
DSB Iba1 42_40X_CA3,0.8333333333333334,1.6666666666666667,0.6982758620689655,1.3728813559322033,3,3,6,116,0.27713775634765625,0.9168624877929688
DSB Iba1 42_40X_CTX1,0.125,1.0,0.37,1.0571428571428572,1,7,8,200,0.18320083618164062,0.74462890625
DSB Iba1 42_40X_CTX2,0.5882352941176471,1.25,0.4659090909090909,1.1388888888888888,8,9,17,176,0.16851425170898438,1.8243789672851562
DSB Iba1 42_40X_CTX3,1.2,1.5,0.6459627329192547,1.223529411764706,8,2,10,161,0.25806427001953125,0.9996414184570312
DSB Iba1 42_40X_DG,0.6,1.5,0.7228915662650602,1.3432835820895523,2,3,5,249,0.4704475402832031,0.9884834289550781
DSB Iba1 43_40X_CA1,0.38461538461538464,1.0,0.32167832167832167,1.0222222222222221,5,8,13,143,0.14896392822265625,3.304767608642578
DSB Iba1 43_40X_CA3,0.6,1.5,1.0784313725490196,1.6176470588235294,2,3,5,204,0.9355545043945312,5.7796478271484375
DSB Iba1 43_40X_CTX1,0.9615384615384616,1.6666666666666667,0.7205240174672489,1.2790697674418605,15,11,26,229,0.5117416381835938,12.746238708496094
DSB Iba1 43_40X_CTX2,0.45454545454545453,1.4285714285714286,0.387434554973822,1.1044776119402986,7,15,22,191,0.15716552734375,7.944774627685547
DSB Iba1 43_40X_CTX3,0.9166666666666666,1.5714285714285714,0.6487804878048781,1.3854166666666667,7,5,12,205,0.3485679626464844,7.372093200683594
DSB Iba1 43_40X_DG,1.8518518518518519,2.1739130434782608,1.7865612648221343,2.0545454545454547,23,4,27,253,1.4261245727539062,16.925048828125
DSB Iba1 44_40X_CA1,1.6285714285714286,2.1923076923076925,1.2293577981651376,1.8108108108108107,26,9,35,109,1.113128662109375,45.281124114990234
DSB Iba1 44_40X_CA3,2.1785714285714284,2.5416666666666665,1.6,2.260869565217391,24,4,28,65,2.1190643310546875,48.995113372802734
DSB Iba1 44_40X_CTX1,2.1702127659574466,2.6842105263157894,2.0901960784313727,2.805263157894737,76,18,94,255,2.3599624633789062,61.879920959472656
DSB Iba1 44_40X_DG,1.5972222222222223,1.9491525423728813,1.4923076923076923,2.2045454545454546,59,13,72,130,1.5805244445800781,39.72511291503906
DSB Iba1 45_40X_CA1,1.2857142857142858,1.6363636363636365,1.094890510948905,1.530612244897959,11,3,14,137,0.5681037902832031,6.223964691162109
DSB Iba1 45_40X_CA3,0.8333333333333334,1.25,0.802547770700637,1.5180722891566265,4,2,6,157,0.5382537841796875,5.231571197509766
DSB Iba1 45_40X_CTX1,0.3125,1.25,0.3192488262910798,1.0793650793650793,4,12,16,212,0.20503997802734375,4.201602935791016
DSB Iba1 45_40X_CTX2,0.75,1.8,0.35609756097560974,1.1967213114754098,10,14,24,204,0.17795562744140625,4.376411437988281
DSB Iba1 45_40X_CTX3,0.34782608695652173,1.1428571428571428,0.32124352331606215,1.1272727272727272,7,16,22,192,0.14200210571289062,3.458404541015625
DSB Iba1 45_40X_DG,0.9230769230769231,1.5,1.647887323943662,1.9180327868852458,8,5,13,284,1.7207145690917969,7.775020599365234
DSB Iba1 46_40X_CA1,1.2745098039215685,2.03125,1.1111111111111112,1.8181818181818181,32,19,51,144,0.6361007690429688,47.704410552978516
DSB Iba1 46_40X_CA3,1.0625,1.6451612903225807,1.0147058823529411,1.7468354430379747,31,17,48,136,0.6049156188964844,31.574440002441406
DSB Iba1 46_40X_CTX1,0.8681318681318682,1.4107142857142858,0.7649402390438247,1.476923076923077,56,35,91,251,0.4398345947265625,46.372127532958984
DSB Iba1 46_40X_CTX2,0.4462809917355372,1.08,0.37857142857142856,1.127659574468085,50,71,121,280,0.2292633056640625,51.16119384765625
DSB Iba1 46_40X_CTX3,0.8160919540229885,1.6511627906976745,0.6616541353383458,1.5575221238938053,43,44,87,266,0.3893852233886719,32.654476165771484
DSB Iba1 46_40X_DG,0.8571428571428571,1.5714285714285714,0.8595505617977528,1.59375,42,35,77,178,0.6394386291503906,56.203651428222656
DSB Iba1 47_40X_CA1,0.5,1.3333333333333333,0.5714285714285714,1.2987012987012987,6,10,16,175,0.31757354736328125,6.558036804199219
DSB Iba1 47_40X_CA3,0.6875,1.5714285714285714,1.1288343558282208,1.9574468085106382,7,9,16,163,0.5910873413085938,8.901691436767578
DSB Iba1 47_40X_CTX1,0.16129032258064516,1.0,0.17777777777777778,1.0980392156862746,5,26,31,315,0.09222030639648438,5.655956268310547
DSB Iba1 47_40X_CTX2,0.5301204819277109,1.1578947368421053,0.5145985401459854,1.2818181818181817,38,45,83,274,0.31375885009765625,30.04922866821289
DSB Iba1 47_40X_CTX3,0.6829268292682927,1.4736842105263157,0.669683257918552,1.4230769230769231,19,22,41,221,0.368499755859375,14.159202575683594
DSB Iba1 47_40X_DG,1.1818181818181819,1.625,1.1878453038674033,1.6929133858267718,8,3,11,181,0.9806632995605469,13.895225524902344
DSB Iba1 48_40X_CA1,1.5,1.8,0.9741379310344828,1.5066666666666666,5,1,6,116,0.34351348876953125,3.3704757690429688
DSB Iba1 48_40X_CA3,1.25,1.25,0.56,1.3333333333333333,4,0,4,100,0.25691986083984375,2.537250518798828
DSB Iba1 48_40X_CTX1,0.7575757575757576,1.7857142857142858,0.5555555555555556,1.188118811881188,14,19,33,216,0.3069877624511719,4.6924591064453125
DSB Iba1 48_40X_CTX2,0.8571428571428571,1.8,0.6475409836065574,1.196969696969697,10,11,21,244,0.4039764404296875,3.7866592407226562
DSB Iba1 48_40X_CTX3,0.8888888888888888,1.4545454545454546,0.6208530805687204,1.2596153846153846,11,7,18,211,0.38433074951171875,3.5945892333984375
DSB Iba1 48_40X_DG,1.2,1.7142857142857142,1.5236486486486487,1.8333333333333333,7,3,10,296,1.1247634887695312,5.111885070800781
DSB Iba1 49_40X_CA1,0.7222222222222222,1.4444444444444444,0.3835616438356164,1.1666666666666667,9,9,18,146,0.3559112548828125,8.189868927001953
DSB Iba1 49_40X_CA3,0.2631578947368421,1.25,0.19594594594594594,1.1153846153846154,4,15,19,148,0.061321258544921875,6.575107574462891
