index,filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal,tissue_location,staining_id,animal_id,sex,genotype,dna_damage_stain_quality_manual,manual_qc,glia_stain_quality_auto,dna_damage_stain_quality_auto,staining_qc_passed
52,DSB Iba1 24_40X_CTX3,0.0769230769230769,1.0,0.5473684210526316,1.793103448275862,1,12,13,190,0.5388259887695312,1.4982223510742188,CTX3,24,887,male,APP/PS1,good,passed,optimal,optimal,True
53,DSB Iba1 24_40X_DG,0.0,,0.1348314606741573,1.2413793103448276,0,8,8,267,0.1180648803710937,0.8672714233398438,DG,24,887,male,APP/PS1,good,passed,optimal,optimal,True
54,DSB Iba1 25_40X_CA1,1.375,1.8333333333333333,1.6158940397350994,2.259259259259259,6,2,8,151,1.3138771057128906,3.17068099975586,CA1,25,2014,male,APP/PS1,good,passed,optimal,optimal,True
55,DSB Iba1 25_40X_CA3,1.2222222222222223,1.375,1.9197080291970805,3.058139534883721,8,1,9,137,2.0705223083496094,2.813243865966797,CA3,25,2014,male,APP/PS1,good,passed,optimal,optimal,True
56,DSB Iba1 25_40X_CTX1,0.56,1.2727272727272727,0.6090225563909775,1.265625,11,14,25,133,0.565338134765625,3.438568115234375,CTX1,25,2014,male,APP/PS1,good,passed,optimal,optimal,True
57,DSB Iba1 25_40X_CTX2,1.65,2.2,1.78125,2.7142857142857144,15,5,20,192,1.6091346740722656,6.374835968017578,CTX2,25,2014,male,APP/PS1,good,passed,optimal,optimal,True
58,DSB Iba1 25_40X_CTX3,1.3333333333333333,1.7142857142857142,2.2216216216216216,2.8541666666666665,7,2,9,185,1.6841888427734375,2.7411460876464844,CTX3,25,2014,male,APP/PS1,good,passed,optimal,optimal,True
59,DSB Iba1 25_40X_DG,2.1333333333333333,2.4615384615384617,2.067469879518072,2.2698412698412698,13,2,15,415,4.139518737792969,3.351020812988281,DG,25,2014,male,APP/PS1,good,passed,optimal,optimal,True
60,DSB Iba1 26_40X_CA1,2.571428571428572,3.0,3.4571428571428573,3.934959349593496,6,1,7,140,7.658481597900391,5.84564208984375,CA1,26,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
61,DSB Iba1 26_40X_CA3,3.6,3.6,3.796875,4.189655172413793,5,0,5,64,14.291000366210938,6.870269775390625,CA3,26,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
62,DSB Iba1 26_40X_CTX1,1.5,1.5,1.9553571428571428,1.990909090909091,8,0,8,112,48.14224243164063,11.133575439453123,CTX1,26,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,suboptimal,False
63,DSB Iba1 26_40X_CTX2,1.6666666666666667,1.6666666666666667,2.411764705882353,2.4322033898305087,15,0,15,119,50.63896179199219,13.045120239257812,CTX2,26,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,suboptimal,False
64,DSB Iba1 26_40X_CTX3,1.818181818181818,1.818181818181818,1.594059405940594,1.594059405940594,11,0,11,101,60.15052795410156,27.424240112304688,CTX3,26,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,suboptimal,False
65,DSB Iba1 26_40X_DG,4.166666666666667,4.166666666666667,3.54957507082153,3.808510638297872,12,0,12,353,15.996170043945312,7.449054718017578,DG,26,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
66,DSB Iba1 27_40X_DG,2.5,2.5,2.2764976958525347,2.3864734299516908,4,0,4,217,37.166595458984375,1.7447471618652344,DG,27,147,female,APP/PS1,poor,passed,optimal,optimal,True
67,DSB Iba1 28_40X_CA1,0.0,,0.8023255813953488,1.2545454545454546,0,2,2,85,1.17950439453125,2.5665283203125,CA1,28,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
68,DSB Iba1 28_40X_CA3,1.0,1.0,0.5223880597014925,1.3461538461538465,1,0,1,67,1.036834716796875,2.448272705078125,CA3,28,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
69,DSB Iba1 28_40X_CTX1,1.0,1.5,0.6923076923076923,1.44,2,1,3,104,1.6277313232421875,3.2138824462890625,CTX1,28,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
70,DSB Iba1 28_40X_CTX2,0.8461538461538461,1.5714285714285714,0.927536231884058,1.9393939393939397,7,6,13,207,0.6724357604980469,2.5005340576171875,CTX2,28,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
71,DSB Iba1 28_40X_CTX3,1.0909090909090908,1.3333333333333333,1.3451776649746192,1.8928571428571428,9,2,11,197,0.9607315063476562,2.412891387939453,CTX3,28,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
72,DSB Iba1 28_40X_DG,2.823529411764706,2.823529411764706,2.452247191011236,2.686153846153846,17,0,17,356,4.607105255126953,7.0148468017578125,DG,28,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
73,DSB Iba1 29_40X_CA1,1.4,1.5555555555555556,0.7718120805369127,1.2921348314606742,9,1,10,149,0.8039474487304688,2.208709716796875,CA1,29,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
74,DSB Iba1 29_40X_CA3,1.0,1.25,0.6386554621848739,1.4901960784313726,4,1,5,119,0.6873130798339844,1.9129753112792969,CA3,29,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
75,DSB Iba1 29_40X_CTX1,1.125,1.6363636363636365,0.7939698492462312,1.462962962962963,11,5,16,199,0.9842872619628906,5.022335052490234,CTX1,29,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
76,DSB Iba1 29_40X_CTX2,1.1923076923076923,1.631578947368421,1.177664974619289,1.6934306569343065,19,7,26,197,1.365375518798828,7.678985595703125,CTX2,29,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
77,DSB Iba1 29_40X_CTX3,0.9375,1.1538461538461535,0.5952380952380952,1.3157894736842106,13,3,16,168,0.4662513732910156,3.7689208984375,CTX3,29,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
78,DSB Iba1 29_40X_DG,1.0,1.5,1.025974025974026,1.4363636363636365,4,2,6,385,2.083301544189453,2.2146224975585938,DG,29,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
79,DSB Iba1 30_40X_CA1,0.0,,0.528169014084507,1.3392857142857142,0,6,6,142,0.4213333129882812,1.6625404357910156,CA1,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
80,DSB Iba1 30_40X_CA3,1.0,1.3333333333333333,0.8543689320388349,1.5714285714285714,3,1,4,103,0.7200241088867188,1.3019561767578125,CA3,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
81,DSB Iba1 30_40X_CTX1,0.7692307692307693,1.5384615384615383,0.4444444444444444,1.181818181818182,13,13,26,234,0.4976272583007812,2.780723571777344,CTX1,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
82,DSB Iba1 30_40X_CTX2,0.5,1.5714285714285714,0.5152671755725191,1.3235294117647058,7,15,22,262,0.5642890930175781,2.3637771606445312,CTX2,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
83,DSB Iba1 30_40X_CTX3,0.6153846153846154,1.3333333333333333,0.3668341708542713,1.351851851851852,6,7,13,199,0.2711296081542969,1.4829635620117188,CTX3,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
84,DSB Iba1 30_40X_DG,0.8,2.0,1.1607629427792916,1.7387755102040816,2,3,5,366,1.5737533569335938,2.1762847900390625,DG,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
85,DSB Iba1 31_40X_CA1,1.3636363636363635,1.875,1.0059880239520955,1.5555555555555556,8,3,11,167,0.908184051513672,3.847122192382813,CA1,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
86,DSB Iba1 31_40X_CA3,2.0,2.0,0.9672131147540984,1.487394957983193,1,0,1,183,1.42059326171875,1.217937469482422,CA3,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
87,DSB Iba1 31_40X_CTX1,1.0,1.8333333333333333,0.4766839378238341,1.1794871794871795,6,5,11,192,0.45013427734375,3.5140037536621094,CTX1,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
88,DSB Iba1 31_40X_CTX2,0.5882352941176471,1.4285714285714286,0.6208333333333333,1.2735042735042734,7,10,17,239,0.5597114562988281,2.959632873535156,CTX2,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
89,DSB Iba1 31_40X_CTX3,1.1538461538461535,1.5,0.9178082191780822,1.6144578313253013,10,3,13,146,0.7208824157714844,3.2898902893066406,CTX3,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
90,DSB Iba1 31_40X_DG,1.5,1.9090909090909087,1.6540880503144657,1.940959409594096,11,3,14,318,2.163314819335937,3.90176773071289,DG,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
91,DSB Iba1 32_40X_CA1,4.277777777777778,4.277777777777778,4.491891891891892,4.591160220994476,18,0,18,185,24.217510223388672,14.134979248046877,CA1,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
92,DSB Iba1 32_40X_CA3,1.7058823529411764,1.8125,3.903703703703704,4.022900763358779,16,1,17,135,35.25991439819336,14.082717895507812,CA3,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
93,DSB Iba1 32_40X_CTX1,2.3870967741935485,2.466666666666667,4.686206896551724,4.8021201413427566,30,1,31,290,26.068115234375,14.151763916015623,CTX1,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
94,DSB Iba1 32_40X_CTX2,1.6578947368421053,1.7027027027027026,2.533613445378151,2.555084745762712,37,1,38,238,45.59593200683594,17.71411895751953,CTX2,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,suboptimal,False
95,DSB Iba1 32_40X_CTX3,2.814814814814815,3.04,4.117977528089888,4.4156626506024095,25,2,27,178,16.32986068725586,10.771465301513672,CTX3,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
96,DSB Iba1 32_40X_DG,2.80327868852459,2.8983050847457625,3.861575178997613,4.024875621890548,59,2,60,415,20.56293487548828,27.629661560058597,DG,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
97,DSB Iba1 33_40X_CA1,1.0,1.6666666666666667,0.759493670886076,1.3333333333333333,3,2,5,158,0.8049964904785156,2.395153045654297,CA1,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
98,DSB Iba1 33_40X_CA3,1.0,1.75,0.9619565217391304,1.462809917355372,4,3,7,184,1.3813972473144531,1.8873214721679688,CA3,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
99,DSB Iba1 33_40X_CTX1,0.7,1.4,0.6696428571428571,1.2295081967213115,5,5,10,224,1.5479087829589844,1.194000244140625,CTX1,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
100,DSB Iba1 33_40X_CTX2,1.2666666666666666,1.7272727272727273,1.3214285714285714,1.9770992366412212,11,4,15,196,1.5409469604492188,2.6653289794921875,CTX2,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
101,DSB Iba1 33_40X_CTX3,0.7777777777777778,1.4,0.8301886792452831,1.5172413793103448,5,4,9,159,0.8223533630371094,2.5826454162597656,CTX3,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
102,DSB Iba1 33_40X_DG,1.0,2.0,1.528169014084507,1.8706896551724137,4,4,8,425,3.18288803100586,3.2654762268066406,DG,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
103,DSB Iba1 34_40X_CA1,3.090909090909091,3.090909090909091,3.9518716577540105,4.151685393258427,11,0,11,187,11.618709564208984,5.395984649658203,CA1,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
104,DSB Iba1 34_40X_CA3,2.8,2.8,5.311787072243346,5.65587044534413,5,0,5,263,18.45865249633789,4.882526397705078,CA3,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
105,DSB Iba1 34_40X_CTX1,2.4545454545454546,2.7,3.251700680272109,3.763779527559055,20,2,22,294,9.898662567138672,6.429195404052734,CTX1,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
106,DSB Iba1 34_40X_CTX2,2.185185185185185,2.269230769230769,3.285171102661597,3.456,26,1,27,263,30.911731719970703,9.55486297607422,CTX2,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
107,DSB Iba1 34_40X_CTX3,1.8846153846153848,1.8846153846153848,2.2740384615384617,2.425641025641025,26,0,26,208,8.549880981445312,7.129859924316406,CTX3,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
108,DSB Iba1 34_40X_DG,2.3684210526315788,2.3684210526315788,4.117824773413897,4.219814241486068,19,0,19,330,13.27676773071289,9.005355834960938,DG,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
109,DSB Iba1 35_40X_CA1,0.9,1.8,0.5157894736842106,1.6333333333333333,5,5,10,190,0.7157325744628906,3.268909454345703,CA1,35,305,male,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,False
110,DSB Iba1 35_40X_CA3,2.6206896551724137,3.04,3.893258426966292,4.559210526315789,25,4,29,178,13.22774887084961,21.71812057495117,CA3,35,305,male,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,False
111,DSB Iba1 35_40X_CTX1,1.1111111111111112,2.0,0.6504065040650406,1.649484536082474,10,8,18,246,0.7575035095214844,4.521656036376953,CTX1,35,305,male,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,False
112,DSB Iba1 35_40X_CTX2,2.045045045045045,2.0825688073394497,2.146067415730337,2.348360655737705,109,2,111,267,23.38438034057617,49.62272644042969,CTX2,35,305,male,APP/PS1 x Neil3 KO,poor,passed,suboptimal,optimal,False
113,DSB Iba1 35_40X_CTX3,2.325,2.3846153846153846,3.231527093596059,3.4345549738219896,78,2,80,203,13.570690155029297,36.1638069152832,CTX3,35,305,male,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,False
114,DSB Iba1 35_40X_DG,2.485074626865672,2.664,2.8708920187793425,3.0962025316455697,125,9,134,426,13.68703842163086,46.29859924316406,DG,35,305,male,APP/PS1 x Neil3 KO,poor,passed,suboptimal,optimal,False
115,DSB Iba1 36_40X_CA1,1.25,1.4285714285714286,1.0666666666666669,1.5042735042735045,7,1,8,165,1.4990806579589844,2.2858619689941406,CA1,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
116,DSB Iba1 36_40X_CA3,1.0,2.0,1.0,1.546875,3,3,6,99,1.174163818359375,1.1386871337890625,CA3,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
117,DSB Iba1 36_40X_CTX1,1.875,2.142857142857143,1.9855769230769231,2.4730538922155687,14,2,16,208,2.8151512145996094,3.605270385742188,CTX1,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
118,DSB Iba1 36_40X_CTX2,1.4482758620689655,1.826086956521739,1.264840182648402,1.720496894409938,23,6,29,219,2.0681381225585938,4.596138000488281,CTX2,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
119,DSB Iba1 36_40X_CTX3,1.7,2.125,1.1965317919075145,1.5923076923076922,8,2,10,173,1.329326629638672,2.627086639404297,CTX3,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
120,DSB Iba1 36_40X_DG,1.6,1.6,1.663716814159292,1.9515570934256052,5,0,5,339,4.043292999267578,1.8873214721679688,DG,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
