index,filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal,tissue_location,staining_id,animal_id,sex,genotype,dna_damage_stain_quality_manual,manual_qc,glia_stain_quality_auto,dna_damage_stain_quality_auto,staining_qc_passed
82,DSB Iba1 30_40X_CTX2,0.631578947368421,1.5,0.5720338983050848,1.3235294117647058,8,11,19,236,0.5642890930175781,2.3637771606445312,CTX2,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
83,DSB Iba1 30_40X_CTX3,0.8333333333333334,1.6666666666666667,0.3794871794871794,1.3703703703703705,6,6,12,195,0.2711296081542969,1.4829635620117188,CTX3,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
84,DSB Iba1 30_40X_DG,0.6666666666666666,2.0,1.2419928825622777,1.8763440860215053,2,4,6,280,1.5737533569335938,2.1762847900390625,DG,30,2041,female,APP/PS1,good,passed,optimal,optimal,True
85,DSB Iba1 31_40X_CA1,1.3636363636363635,1.875,1.0662251655629138,1.5480769230769231,8,3,11,151,0.908184051513672,3.847122192382813,CA1,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
86,DSB Iba1 31_40X_CA3,1.0,2.0,0.927461139896373,1.4552845528455285,1,1,2,193,1.42059326171875,1.217937469482422,CA3,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
87,DSB Iba1 31_40X_CTX1,0.9285714285714286,1.8571428571428568,0.4673366834170854,1.1772151898734178,7,7,14,199,0.45013427734375,3.5140037536621094,CTX1,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
88,DSB Iba1 31_40X_CTX2,0.7142857142857143,1.4285714285714286,0.6090534979423868,1.2869565217391303,7,7,14,243,0.5597114562988281,2.959632873535156,CTX2,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
89,DSB Iba1 31_40X_CTX3,0.7333333333333333,1.2222222222222223,0.8641975308641975,1.5909090909090908,9,6,15,162,0.7208824157714844,3.2898902893066406,CTX3,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
90,DSB Iba1 31_40X_DG,1.8333333333333333,2.4444444444444446,1.892,2.210280373831776,9,3,12,250,2.163314819335937,3.90176773071289,DG,31,2042,male,APP/PS1,good,passed,optimal,optimal,True
91,DSB Iba1 32_40X_CA1,5.45,5.45,4.762195121951219,4.88125,20,0,20,164,24.217510223388672,14.134979248046877,CA1,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
92,DSB Iba1 32_40X_CA3,2.88,3.0,4.111940298507463,4.174242424242424,24,1,25,134,35.25991439819336,14.082717895507812,CA3,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
93,DSB Iba1 32_40X_CTX1,3.3,3.5675675675675675,4.457142857142857,4.639405204460966,37,3,40,280,26.068115234375,14.151763916015623,CTX1,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
94,DSB Iba1 32_40X_CTX2,2.1272727272727274,2.1666666666666665,2.6582278481012658,2.703862660944206,54,1,55,237,45.59593200683594,17.71411895751953,CTX2,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,suboptimal,False
95,DSB Iba1 32_40X_CTX3,3.5625,4.071428571428571,4.736559139784946,5.063218390804598,28,4,32,186,16.32986068725586,10.771465301513672,CTX3,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
96,DSB Iba1 32_40X_DG,2.26530612244898,2.26530612244898,3.657587548638132,3.9662447257383966,49,0,49,257,20.56293487548828,27.629661560058597,DG,32,253,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
97,DSB Iba1 33_40X_CA1,1.0,1.5,0.8450704225352113,1.348314606741573,4,2,6,142,0.8049964904785156,2.395153045654297,CA1,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
98,DSB Iba1 33_40X_CA3,1.1111111111111112,1.6666666666666667,0.9572192513368984,1.4206349206349207,6,3,9,187,1.3813972473144531,1.8873214721679688,CA3,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
99,DSB Iba1 33_40X_CTX1,0.7,1.75,0.6666666666666666,1.2436974789915969,4,6,10,222,1.5479087829589844,1.194000244140625,CTX1,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
100,DSB Iba1 33_40X_CTX2,1.3571428571428572,1.9,1.2955665024630545,1.9924242424242424,10,4,14,203,1.5409469604492188,2.6653289794921875,CTX2,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
101,DSB Iba1 33_40X_CTX3,0.7777777777777778,1.4,0.8589743589743589,1.5402298850574712,5,4,9,156,0.8223533630371094,2.5826454162597656,CTX3,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
102,DSB Iba1 33_40X_DG,0.7142857142857143,1.6666666666666667,1.738562091503268,2.054054054054054,3,4,7,306,3.18288803100586,3.2654762268066406,DG,33,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
103,DSB Iba1 34_40X_CA1,3.5,3.5,4.351351351351352,4.535211267605634,12,0,12,148,11.618709564208984,5.395984649658203,CA1,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
104,DSB Iba1 34_40X_CA3,5.166666666666667,5.166666666666667,5.114942528735632,5.4048582995951415,6,0,6,261,18.45865249633789,4.882526397705078,CA3,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
105,DSB Iba1 34_40X_CTX1,2.75,3.52,3.3322147651006717,3.87890625,25,7,32,298,9.898662567138672,6.429195404052734,CTX1,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
106,DSB Iba1 34_40X_CTX2,3.473684210526316,3.882352941176471,3.5267175572519083,3.725806451612903,34,4,38,262,30.911731719970703,9.55486297607422,CTX2,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
107,DSB Iba1 34_40X_CTX3,2.5517241379310347,2.740740740740741,2.351851851851852,2.578680203045685,27,2,29,216,8.549880981445312,7.129859924316406,CTX3,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
108,DSB Iba1 34_40X_DG,2.6,2.708333333333333,4.185929648241206,4.430851063829787,24,1,25,199,13.27676773071289,9.005355834960938,DG,34,885,male,APP/PS1,poor,passed,optimal,optimal,True
109,DSB Iba1 35_40X_CA1,0.9,1.8,0.4829545454545454,1.5454545454545454,5,5,10,176,0.7157325744628906,3.268909454345703,CA1,35,305,male,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,False
110,DSB Iba1 35_40X_CA3,2.6666666666666665,3.076923076923077,3.5290697674418605,4.046666666666667,26,4,30,172,13.22774887084961,21.71812057495117,CA3,35,305,male,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,False
111,DSB Iba1 35_40X_CTX1,1.2727272727272727,2.333333333333333,0.7037037037037037,1.693069306930693,12,10,22,243,0.7575035095214844,4.521656036376953,CTX1,35,305,male,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,False
112,DSB Iba1 35_40X_CTX2,2.492424242424242,2.5307692307692307,2.546511627906977,2.692622950819672,130,2,132,258,23.38438034057617,49.62272644042969,CTX2,35,305,male,APP/PS1 x Neil3 KO,poor,passed,suboptimal,optimal,False
113,DSB Iba1 35_40X_CTX3,2.58974358974359,2.6933333333333334,3.450261780104712,3.681564245810056,75,3,78,191,13.570690155029297,36.1638069152832,CTX3,35,305,male,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,False
114,DSB Iba1 35_40X_DG,2.7872340425531914,2.879120879120879,2.9180887372013653,3.1433823529411766,91,3,94,293,13.68703842163086,46.29859924316406,DG,35,305,male,APP/PS1 x Neil3 KO,poor,passed,suboptimal,optimal,False
115,DSB Iba1 36_40X_CA1,1.0,1.375,1.054878048780488,1.5043478260869565,8,3,11,164,1.4990806579589844,2.2858619689941406,CA1,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
